raw_name,가격_KRW,사유,video_id,t_start,비고
포로지스 싱글배럴750mI 100mI당 11.040원,82800,brand_lowconf,-D-Ix2Uw31o,357.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
레미마틴V.S.O.P700mI 100m당 11.400원,79800,brand_lowconf,-D-Ix2Uw31o,363.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
바카디 모히또 클래식 700m,18980,brand_lowconf,-D-Ix2Uw31o,369.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
봄베이사파이어750m+375ml 국내 판매 1위 진,39980,brand_lowconf,-D-Ix2Uw31o,387.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
봄베이 사파이어 진 750m,30980,brand_lowconf,-D-Ix2Uw31o,393.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
비스킷앤드보세꼬낙VSOP700ml 신상품,54800,brand_lowconf,-D-Ix2Uw31o,399.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
앱솔루트 보드카 1L 100mi담 2.598원,25980,brand_lowconf,-D-Ix2Uw31o,405.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
페로네리몬첼로1L,24980,brand_lowconf,-D-Ix2Uw31o,411.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
피치트리 1L -복승아술의 대명사 피치트리,25980,brand_lowconf,-D-Ix2Uw31o,417.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
호세쿠엘보 에스페살 레포사도 750m 100m1당 3.731원,27980,brand_lowconf,-D-Ix2Uw31o,423.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
로알살루트21년700m,279800,ambiguous_sku,-D-Ix2Uw31o,441.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
비스킷앤드보세 꼬낙X0700m,189800,brand_lowconf,-D-Ix2Uw31o,453.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
아벨라워아브나흐세리캐스크에다션700,235800,brand_lowconf,-D-Ix2Uw31o,459.0,프레임OCR 격리; @whiskeykey/-D-Ix2Uw31o
