raw_name,가격_KRW,사유,video_id,t_start,비고
앱솔루트 보드카 1L 100m1당 3.498원,34980,brand_lowconf,JM7Vc6j0J44,395.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
업타운마가리타1.5L,24980,brand_lowconf,JM7Vc6j0J44,401.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
페로네리몬첼로1L,24980,brand_lowconf,JM7Vc6j0J44,406.4,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
피치트리1L 복승아술의 대명사 피치트리,25980,brand_lowconf,JM7Vc6j0J44,413.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
호세쿠엘보 에스페살 레포사도 750m,27980,brand_lowconf,JM7Vc6j0J44,419.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
글랜글라사포트소이700m삼성카드,89800,brand_lowconf,JM7Vc6j0J44,425.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
글렌고인cS배치1170Om,149800,brand_lowconf,JM7Vc6j0J44,432.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
더글렌리벳17년스몰배치2700m,229800,age_mismatch,JM7Vc6j0J44,435.0,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
아벨라워아브나흐세리캐스크에디션700,235800,brand_lowconf,JM7Vc6j0J44,461.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
조니워커블루라벨 750m,5000257,price_above_ref,JM7Vc6j0J44,467.2,프레임OCR 격리; @whiskeykey/JM7Vc6j0J44
탈리스만 위스키 1L,16980,age_mismatch,eA5_Nd4QGYM,242.0,프레임OCR 격리; @whiskeypick/eA5_Nd4QGYM
조니커1.75.,49940,brand_lowconf,eA5_Nd4QGYM,286.2,프레임OCR 격리; @whiskeypick/eA5_Nd4QGYM
1토리,62800,brand_lowconf,eA5_Nd4QGYM,423.6,프레임OCR 격리; @whiskeypick/eA5_Nd4QGYM
아벨라워아브나흐세리 에반월리엄스12년,36000,brand_lowconf,zQT7MeJP60g,20.4,프레임OCR 격리; @whiskeypick/zQT7MeJP60g
더글렌리벳17년 발렌타인싱글몰트,229800,age_mismatch,zQT7MeJP60g,28.2,프레임OCR 격리; @whiskeypick/zQT7MeJP60g
더글렌리셋15년700ml,94800,age_mismatch,zQT7MeJP60g,48.0,프레임OCR 격리; @whiskeypick/zQT7MeJP60g
더글벤리넷15년700ml 트레이,94800,brand_lowconf,zQT7MeJP60g,50.8,프레임OCR 격리; @whiskeypick/zQT7MeJP60g
레p아린V.S.0.P700ml,79800,brand_lowconf,zQT7MeJP60g,201.2,프레임OCR 격리; @whiskeypick/zQT7MeJP60g
일라이저 크레이그 스플 배치 1.75L,79400,brand_lowconf,zQT7MeJP60g,209.0,프레임OCR 격리; @whiskeypick/zQT7MeJP60g
탈리스민 위스키 1L,29980,brand_lowconf,zQT7MeJP60g,572.4,프레임OCR 격리; @whiskeypick/zQT7MeJP60g
골든블루사피루스 450ml 100m당 6.440원,28980,brand_lowconf,QeGCpiC3ewI,43.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
더글렌리벳15년700mI 100m1당 13.543원,94800,age_mismatch,QeGCpiC3ewI,74.4,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
글렌피딕15년700ml -2011 Iwsc Gold Dest in Class 수상,99800,ambiguous_sku,QeGCpiC3ewI,97.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
발렌타인싱글몰트글렌버기15년700m 100m1당13.543원,94800,age_mismatch,QeGCpiC3ewI,157.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
뱅크홀싱글몰트위스키700m 뱅크홀,29940,brand_lowconf,QeGCpiC3ewI,187.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
"아란쉐리캐스크700m 100m1당14,207",99800,brand_lowconf,QeGCpiC3ewI,205.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
아벨라워 아브나흐 세리 캐스크 에디션 700,199800,brand_lowconf,QeGCpiC3ewI,211.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
에반월리엄스블랙1.75L 100m1당2.742원,47980,brand_lowconf,QeGCpiC3ewI,229.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
에반 윌리엄스 블랙 1L -버번의 대명사로 불리우는 전통의 미국 젠터키 버번,33980,brand_lowconf,QeGCpiC3ewI,239.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
에반 윌리엄스 블랙 1L -버번의 대면사로 불리우는 전통의 미국 엔터키 버번,33980,brand_lowconf,QeGCpiC3ewI,239.6,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
와일드터키레어브리드750m 100m1당 10.640원,79800,brand_lowconf,QeGCpiC3ewI,253.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
일라이저크레이그스몰배치1.75L 100m1당 4.537원,79400,brand_lowconf,QeGCpiC3ewI,271.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
제임슨스탠다드700m 100m1당3.997원,27980,brand_lowconf,QeGCpiC3ewI,289.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
조니워커그린라벨700m,1510686,price_above_ref,QeGCpiC3ewI,296.6,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
조니워커블랙1.75L 100mi당 5.417원,94800,brand_lowconf,QeGCpiC3ewI,313.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
카발란디스틸러리실렉트 싱글몰트700m 100m당9.971원,69800,brand_lowconf,QeGCpiC3ewI,331.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
"커티삭 프로히비션 1L -다크초용릿,바닐라,말진과실의 향이 조화를 이루며 스파이시하면서도",39940,brand_lowconf,QeGCpiC3ewI,343.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
탈리스커와일드블루700m,1512114,price_above_ref,QeGCpiC3ewI,367.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
레미마틴V.S.O.P70OmI 100m 11.400원,79800,brand_lowconf,QeGCpiC3ewI,385.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
레미마틴V.S.O.P700m,79800,brand_lowconf,QeGCpiC3ewI,385.6,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
바카디모히또클래식700m 100m15 3.140원,21980,brand_lowconf,QeGCpiC3ewI,391.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
"봄베이사파이어진750m 100m당 4,1312",30980,brand_lowconf,QeGCpiC3ewI,409.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
입운마가리타1.5L 100m1당1.6e2,24980,brand_lowconf,QeGCpiC3ewI,421.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
페로네리몬첼로1L,24980,brand_lowconf,QeGCpiC3ewI,427.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
"피치트리 1L 100ml당 2,598y",25980,brand_lowconf,QeGCpiC3ewI,433.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
호세쿠엘보에스페살레포사도750m,27980,brand_lowconf,QeGCpiC3ewI,439.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
더글렌리벳 17년스몰배치2700m,229800,age_mismatch,QeGCpiC3ewI,445.0,프레임OCR 격리; @whiskeykey/QeGCpiC3ewI
백젤란 12년더불캐스크700m,99800,brand_lowconf,NjmXN3IY9CE,150.2,프레임OCR 격리; @whiskeypick/NjmXN3IY9CE
탈리스거와일드볼부700m,84800,brand_lowconf,NjmXN3IY9CE,216.6,프레임OCR 격리; @whiskeypick/NjmXN3IY9CE
일라이저 크레이그 스를 배치 1.75L,79400,brand_lowconf,NjmXN3IY9CE,229.2,프레임OCR 격리; @whiskeypick/NjmXN3IY9CE
일라이저크레이그스을 배치 1.75L,79400,brand_lowconf,NjmXN3IY9CE,233.6,프레임OCR 격리; @whiskeypick/NjmXN3IY9CE
생플입니다,69800,brand_lowconf,NjmXN3IY9CE,322.6,프레임OCR 격리; @whiskeypick/NjmXN3IY9CE
1792치750ml,44980,noise_blocklist,NjmXN3IY9CE,542.6,프레임OCR 격리; @whiskeypick/NjmXN3IY9CE
루시스450m,28980,brand_lowconf,NjmXN3IY9CE,563.8,프레임OCR 격리; @whiskeypick/NjmXN3IY9CE
칼라일 불렌디드스카치 위스키 1.51,23980,brand_lowconf,NjmXN3IY9CE,710.4,프레임OCR 격리; @whiskeypick/NjmXN3IY9CE
과일·체소계란,99800,noise_blocklist,NjmXN3IY9CE,760.0,프레임OCR 격리; @whiskeypick/NjmXN3IY9CE
골든블루사피루스450ml 100m1당 6.440원,28980,brand_lowconf,hn8oAKzoptM,18.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
더글렌리벳 15년 700m 100m1당13.543원,94800,age_mismatch,hn8oAKzoptM,48.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
글렌피닥12년700m 100m15 9.071원,69800,ambiguous_sku,hn8oAKzoptM,55.0,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
글렌피덱 15년 700m,99800,ambiguous_sku,hn8oAKzoptM,66.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
노마드아웃랜드세리픽니시700m 100m1당7.14094,49980,brand_lowconf,hn8oAKzoptM,72.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
맥캘란더블캐스크12년700m 100m1당 14.257원,99800,brand_lowconf,hn8oAKzoptM,108.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
버팔로트레이스 1L 100m1당 4.998원,49980,brand_lowconf,hn8oAKzoptM,120.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
버팔로트레이스1L 100m1당 4.998y,49980,brand_lowconf,hn8oAKzoptM,125.4,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
발랜다인 싱글몰트글렌버기15년700ml,89400,age_mismatch,hn8oAKzoptM,134.2,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
발렌타인 파이니스트 1L,182898,price_above_ref,hn8oAKzoptM,138.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
"에반월리엄스 블랙 1L 100m1당 3,398월",33980,brand_lowconf,hn8oAKzoptM,169.0,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
에반월리엄스블랙1.75L 100m당27428,47980,brand_lowconf,hn8oAKzoptM,176.4,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
제임슨 스탠다드 700mI,27980,brand_lowconf,hn8oAKzoptM,234.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
"조니워커그린라벨700m 100m당 10,6864",74800,brand_lowconf,hn8oAKzoptM,240.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
조니워커 더블블랙 1L,185980,price_above_ref,hn8oAKzoptM,246.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
조니워커 레드 1.75L 100m8 3.131원,54800,brand_lowconf,hn8oAKzoptM,252.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
조니워커블랙1.75L 100m1S 5.417원,94800,brand_lowconf,hn8oAKzoptM,258.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
조니워커블랙루비700m 100m1당7.829원,54800,brand_lowconf,hn8oAKzoptM,264.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
조니워커블루라벨750m 100m1S 34640일,259800,brand_lowconf,hn8oAKzoptM,276.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
조니워커블루라벨750m 100m1당 34.640,259800,brand_lowconf,hn8oAKzoptM,281.2,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
카발란디스틸러리셀렉트싱글몰트700m 100mr당 9.9719,69800,brand_lowconf,hn8oAKzoptM,288.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
"커티삭 프로히비션 1L 다크조행릿,바실라,밀린과실의 형이 조화를 이루며 스파이시하면시도",39940,brand_lowconf,hn8oAKzoptM,300.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
탈리스커와일드블루700m 100m당 12.114원,84800,brand_lowconf,hn8oAKzoptM,324.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
탈리스커 와일드블루700m -달리스커 액사상 헤조로 남아프리가 대세임 인인 래드 와인 개스크에서,84800,brand_lowconf,hn8oAKzoptM,325.4,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
탈리스커 와일드블루 700ml -달리스커 액사상 헤조로 남아프리가 대세임 인인 래드 와인 개스크에서,84800,brand_lowconf,hn8oAKzoptM,326.4,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
레미마틴V.S.O.P700mI 100m당 11.400,79800,brand_lowconf,hn8oAKzoptM,336.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
바카디 모히또클래식700m 100mg3.140원,21980,brand_lowconf,hn8oAKzoptM,342.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
봄베이 사파이어진750m 세계각국에시 수작업으로 영변한 10가지 재료를 사용,30980,brand_lowconf,hn8oAKzoptM,360.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
앱솔루트 보드카 1L,25980,brand_lowconf,hn8oAKzoptM,366.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
업타운마가리타1.5L 100m당 1.699원,25480,brand_lowconf,hn8oAKzoptM,372.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
업타운마가리타1.5L 100m81.699원,25480,brand_lowconf,hn8oAKzoptM,375.4,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
페로네리몬첼로1L,24980,brand_lowconf,hn8oAKzoptM,380.4,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
피치트리1L 100m1당2.598원,25980,brand_lowconf,hn8oAKzoptM,384.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
호세쿠엘보 에스페살레포사도 750m,27980,brand_lowconf,hn8oAKzoptM,390.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
8년750ml,109800,noise_blocklist,hn8oAKzoptM,402.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
빌렌타인 100ml당2,189800,brand_lowconf,hn8oAKzoptM,408.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
이벨라워아브니흐세리캐스크에디션700,235800,brand_lowconf,hn8oAKzoptM,414.8,프레임OCR 격리; @whiskeykey/hn8oAKzoptM
