수집일,위스키명,top_product_id,데일리샷상품명,seller_id,셀러명,업종,지역,가격_KRW,할인율,sales_count,vivino_score,review_count,국내위치,정확도
2026-08-16,아란 셰리 캐스크,4353,아란 셰리 캐스크 700ml,41431,참치집 진주초전점,픽업제휴,경남 진주시,124700,16,,,193,트레이더스,근접
2026-08-16,아벨라워 아부나흐,3239,아벨라워 아부나흐,4639,국밥쟁이&오렌지보틀 강남역점,주류전문샵,서울 서초구,200000,0,,,69,트레이더스,정확
2026-08-16,아벨라워 아부나흐,3239,아벨라워 아부나흐,46605,이마트24 역삼초교점,이마트24,서울특별시 강남구,240000,0,,,69,트레이더스,정확
2026-08-16,에반 윌리엄스 12년,21095,에반 윌리엄스 12년,53636,와인앤모어 강남파이낸스센터점,주류전문샵,서울시 강남구,89000,0,,,55,트레이더스,근접
2026-08-16,에반 윌리엄스 블랙,20967,에반 윌리엄스 블랙 700ml,17057,사당마트,주류전문샵,서울 동작구,26000,0,,,10,이마트 / 트레이더스,정확
2026-08-16,오반 14년,3242,오반 14년,124,아로마주류샵,주류전문샵,서울 강남구,138000,0,,,171,트레이더스,근접
2026-08-16,오반 14년,3242,오반 14년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,149000,0,,,171,트레이더스,근접
2026-08-16,오반 14년,3242,오반 14년,44970,갈비도 세종점,픽업제휴,세종시 시청대로,152700,7,,,171,트레이더스,근접
2026-08-16,와일드터키 레어브리드,19596,와일드 터키 레어브리드,16362,리쿼하우스,주류전문샵,서울 강남구,75000,0,"구매 8,300+",,623,트레이더스,정확
2026-08-16,와일드터키 레어브리드,19596,와일드 터키 레어브리드,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,82800,24,"구매 8,300+",,623,트레이더스,정확
2026-08-16,와일드터키 레어브리드,19596,와일드 터키 레어브리드,51870,라모따,픽업제휴,서울 강남구,99900,0,"구매 8,300+",,623,트레이더스,정확
2026-08-16,와일드터키 레어브리드,19596,와일드 터키 레어브리드,43711,CU 강남스타일점,CU편의점,서울 강남구,109000,0,"구매 8,300+",,623,트레이더스,정확
2026-08-16,와일드터키 켄터키 스피릿 싱글배럴,32841,와일드 터키 켄터키 스피릿 싱글배럴,15865,돌고래보틀 양재점,주류전문샵,서울 서초구,91000,0,,,1,트레이더스,정확
2026-08-16,와일드터키 켄터키 스피릿 싱글배럴,32841,와일드 터키 켄터키 스피릿 싱글배럴,46605,이마트24 역삼초교점,이마트24,서울특별시 강남구,129000,0,,,1,트레이더스,정확
2026-08-16,우드포드 리저브,11080,우드포드 리저브 라이 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,65000,0,,,13,코스트코,근접
2026-08-16,우드포드 리저브,11080,우드포드 리저브 라이 700ml,16300,60계치킨 천안직산점,픽업제휴,충남 천안시,76000,0,,,13,코스트코,근접
2026-08-16,이글 레어 10년,11566,이글레어 10년 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,77000,0,,,36,트레이더스,근접
2026-08-16,이글 레어 10년,11566,이글레어 10년 700ml,42275,땅땅치킨 매천점,픽업제휴,대구 북구,81200,17,,,36,트레이더스,근접
2026-08-16,잭다니엘 라이,30048,잭 다니엘스 본디드 라이,14555,보틀벙커 상무점,주류전문샵,광주광역시 서구,62800,0,,,1,트레이더스,근접
2026-08-16,잭다니엘 애플,18031,잭 다니엘스 & 잭 다니엘스 허니 & 잭 다니엘스 애플,16377,위스키파크 강동점,주류전문샵,서울 강동구,115000,0,,,5,코스트코 / 트레이더스,근접
2026-08-16,잭다니엘 허니,6520,산토리 가쿠빈 & 잭 다니엘스 허니,14596,바틀리어 마포점,주류전문샵,서울 마포구,98000,0,,,2,코스트코,근접
2026-08-16,잭다니엘스 애플,18031,잭 다니엘스 & 잭 다니엘스 허니 & 잭 다니엘스 애플,16377,위스키파크 강동점,주류전문샵,서울 강동구,115000,0,,,5,코스트코 / 트레이더스,근접
2026-08-16,제임슨,19998,제임슨 12년 1L,41130,알코올,주류전문샵,서울 송파구,350000,0,,,0,코스트코 / 트레이더스,근접
2026-08-16,조니워커 더블블랙,3249,조니워커 더블 블랙 700ml,51587,팔도밀방 강남본점,픽업제휴,서울 강남구,46900,34,"구매 3,000+",,988,트레이더스,정확
2026-08-16,조니워커 더블블랙,3249,조니워커 더블 블랙 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,48000,0,"구매 3,000+",,988,트레이더스,정확
2026-08-16,조니워커 더블블랙,3249,조니워커 더블 블랙 700ml,55135,CU 역삼LG에클라트점,CU편의점,서울 강남구,65900,5,"구매 3,000+",,988,트레이더스,정확
2026-08-16,조니워커 더블블랙,3249,조니워커 더블 블랙 700ml,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,69900,0,"구매 3,000+",,988,트레이더스,정확
2026-08-16,조니워커 블랙 루비,25990,조니워커 블랙 루비,51587,팔도밀방 강남본점,픽업제휴,서울 강남구,58900,21,"구매 1,600+",,370,트레이더스,정확
2026-08-16,조니워커 블랙 루비,25990,조니워커 블랙 루비,4639,국밥쟁이&오렌지보틀 강남역점,주류전문샵,서울 서초구,52900,0,"구매 1,600+",,370,트레이더스,정확
2026-08-16,조니워커 블랙 루비,25990,조니워커 블랙 루비,5364,CU 오벨리스크점,CU편의점,서울특별시 서초구,64900,7,"구매 1,600+",,370,트레이더스,정확
2026-08-16,조니워커 블랙 루비,25990,조니워커 블랙 루비,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,69900,0,"구매 1,600+",,370,트레이더스,정확
2026-08-16,조니워커 블루,5749,조니워커 블루 700ml,14459,캥거루와인 삼성점,주류전문샵,서울 강남구,350000,0,,,7,코스트코 / 트레이더스,정확
2026-08-16,조니워커 블루라,6016,조니워커 블루라벨 캐스크 에디션,42583,가자주류 신촌점,주류전문샵,서울 마포구,690000,0,,,5,트레이더스,근접
2026-08-16,조니워커 블루라벨,6016,조니워커 블루라벨 캐스크 에디션,42583,가자주류 신촌점,주류전문샵,서울 마포구,690000,0,,,5,코스트코 / 트레이더스,근접
2026-08-16,주라 18년,4675,주라 18년,16715,더 몰트샵 역삼점,주류전문샵,서울 강남구,193000,0,,,18,트레이더스,근접
2026-08-16,주라 18년,4675,주라 18년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,142000,23,,,18,트레이더스,근접
2026-08-16,주라 18년,4675,주라 18년,46605,이마트24 역삼초교점,이마트24,서울특별시 강남구,142000,29,,,18,트레이더스,근접
2026-08-16,짐빔 화이트,4630,짐빔 화이트 700ml,42288,칸티나 H,주류전문샵,서울 강남구,19900,0,,,140,이마트 / 코스트코 / 트레이더스,정확
2026-08-16,카발란 디스틸러리 셀렉트,3256,카발란 디스틸러리 셀렉트 No.1,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,77000,30,,,296,트레이더스,근접
2026-08-16,카발란 디스틸러리 셀렉트,3256,카발란 디스틸러리 셀렉트 No.1,46605,이마트24 역삼초교점,이마트24,서울특별시 강남구,79900,28,,,296,트레이더스,근접
2026-08-16,카발란 디스틸러리 셀렉트,3256,카발란 디스틸러리 셀렉트 No.1,4504,바틀드,주류전문샵,서울 강남구,124000,0,,,296,트레이더스,근접
2026-08-16,카발란 디스틸러리 셀렉트,3256,카발란 디스틸러리 셀렉트 No.1,41431,참치집 진주초전점,픽업제휴,경남 진주시,113000,0,,,296,트레이더스,근접
2026-08-16,카발란 디스틸러리 셀렉트,3256,카발란 디스틸러리 셀렉트 No.1,52133,이마트24 서초네오점,이마트24,서울특별시 서초구,115000,0,,,296,트레이더스,근접
2026-08-16,카발란 디스틸러리 셀렉트 싱글,3256,카발란 디스틸러리 셀렉트 No.1,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,77000,30,,,296,트레이더스,근접
2026-08-16,카발란 디스틸러리 셀렉트 싱글,3256,카발란 디스틸러리 셀렉트 No.1,46605,이마트24 역삼초교점,이마트24,서울특별시 강남구,79900,28,,,296,트레이더스,근접
2026-08-16,카발란 디스틸러리 셀렉트 싱글트,3256,카발란 디스틸러리 셀렉트 No.1,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,77000,30,,,296,트레이더스,근접
2026-08-16,카발란 디스틸러리 셀렉트 싱글트,3256,카발란 디스틸러리 셀렉트 No.1,46605,이마트24 역삼초교점,이마트24,서울특별시 강남구,79900,28,,,296,트레이더스,근접
2026-08-16,커티삭 프로히비션,7394,커티 삭 프로히비션,51587,팔도밀방 강남본점,픽업제휴,서울 강남구,28500,39,"구매 6,400+",,1810,트레이더스,정확
2026-08-16,커티삭 프로히비션,7394,커티 삭 프로히비션,16362,리쿼하우스,주류전문샵,서울 강남구,38000,0,"구매 6,400+",,1810,트레이더스,정확
2026-08-16,커티삭 프로히비션,7394,커티 삭 프로히비션,5377,CU 메트로교대점,CU편의점,서울특별시 서초구,43000,0,"구매 6,400+",,1810,트레이더스,정확
2026-08-16,코발 밀레 위스키,3802,코발 싱글배럴 밀레 위스키,38725,세브도르주류백화점,주류전문샵,서울 강남구,99000,0,,,11,이마트,근접
2026-08-16,탈리스만 9년 포르투기즈 캐스크,31291,[공동구매 취소 수량] 더 탈리스만 9년 포르투기즈 캐스크 에디션,910,오향한방족발,픽업제휴,경기 수원시,22900,28,,,13,트레이더스,근접
2026-08-16,탈리스만 9년 포르투기즈 캐스크,31291,더 탈리스만 9년 포르투기즈 캐스크 에디션,46605,이마트24 역삼초교점,이마트24,서울특별시 강남구,32900,0,,,13,트레이더스,근접
2026-08-16,탈리스만 9년 포르투기즈 캐스크,31291,더 탈리스만 9년 포르투기즈 캐스크 에디션,3461,트리테일,주류전문샵,서울 송파구,28900,0,,,13,트레이더스,근접
2026-08-16,탈리스커,7210,탈리스커 스톰,51596,포도담,주류전문샵,서울 송파구,75000,0,,,130,트레이더스,근접
2026-08-16,탈리스커,7210,탈리스커 스톰,5409,CU 역삼건화점,CU편의점,서울특별시 강남구,84000,0,,,130,트레이더스,근접
2026-08-16,탈리스커 10년,1961,탈리스커 10년,51587,팔도밀방 강남본점,픽업제휴,서울 강남구,69900,37,"구매 2,500+",,699,트레이더스,근접
2026-08-16,탈리스커 10년,1961,탈리스커 10년,16362,리쿼하우스,주류전문샵,서울 강남구,69000,0,"구매 2,500+",,699,트레이더스,근접
2026-08-16,탈리스커 10년,1961,탈리스커 10년,14600,CU 서초동아타워점,CU편의점,서울특별시 서초구,79900,10,"구매 2,500+",,699,트레이더스,근접
2026-08-16,탈리스커 9년,4473,햅번스 초이스 탈리스커 9년,20,주류상회Be 위례점,주류전문샵,경기 성남시,265000,0,,,0,트레이더스,근접
2026-08-16,탈리스커 와일드 블루,30543,탈리스커 더 와일드 블루,17232,바틀즈 신용산점,주류전문샵,서울 용산구,119000,0,,,1,트레이더스,근접
2026-08-16,탐두 15년,5397,탐두 15년,4639,국밥쟁이&오렌지보틀 강남역점,주류전문샵,서울 서초구,209000,0,,,29,트레이더스,근접
2026-08-16,파클라스 15년,4312,글렌파클라스 15년,41431,참치집 진주초전점,픽업제휴,경남 진주시,166300,0,,,332,트레이더스,근접
2026-08-16,파클라스 15년,4312,글렌파클라스 15년,51818,위스키 오크통,주류전문샵,서울 서초구,138000,0,,,332,트레이더스,근접
2026-08-16,포 로지스 스몰배치 셀렉트,10349,포 로지스 스몰 배치 셀렉트,51587,팔도밀방 강남본점,픽업제휴,서울 강남구,139900,15,,,32,트레이더스,근접
2026-08-16,포 로지스 스몰배치 셀렉트,10349,포 로지스 스몰 배치 셀렉트,15038,보틀즈 논현,주류전문샵,서울 강남구,129000,0,,,32,트레이더스,근접
2026-08-16,포 로지스 싱글배럴,4132,포 로지스 싱글배럴,16362,리쿼하우스,주류전문샵,서울 강남구,88000,0,구매 600+,,439,트레이더스,근접
2026-08-16,포 로지스 싱글배럴,4132,포 로지스 싱글배럴,41431,참치집 진주초전점,픽업제휴,경남 진주시,88600,0,구매 600+,,439,트레이더스,근접
