수집일,위스키명,top_product_id,데일리샷상품명,seller_id,셀러명,업종,지역,가격_KRW,할인율,sales_count,vivino_score,review_count,국내위치,정확도
2026-06-26,아란 셰리 캐스크,4353,아란 셰리 캐스크 700ml,41431,참치집 진주초전점,픽업제휴,경남 진주시,127800,0,,,186,트레이더스,근접
2026-06-26,에반 윌리엄스 블랙,20967,에반 윌리엄스 블랙 700ml,17057,사당마트,주류전문샵,서울 동작구,26000,0,,,10,이마트 / 트레이더스,정확
2026-06-26,에반윌리엄스 12년,21095,에반 윌리엄스 12년,53636,와인앤모어 강남파이낸스센터점,주류전문샵,서울시 강남구,89000,0,,,55,트레이더스,근접
2026-06-26,오반 14년,3242,오반 14년,124,아로마주류샵,주류전문샵,서울 강남구,138000,0,,,169,트레이더스,근접
2026-06-26,오반 14년,3242,오반 14년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,149000,0,,,169,트레이더스,근접
2026-06-26,오반 14년,3242,오반 14년,44970,갈비도 세종점,픽업제휴,세종시 시청대로,152700,7,,,169,트레이더스,근접
2026-06-26,와일드터키 레어브리드,19596,와일드 터키 레어브리드,16362,리쿼하우스,주류전문샵,서울 강남구,75000,0,"구매 6,700+",,523,트레이더스,정확
2026-06-26,와일드터키 레어브리드,19596,와일드 터키 레어브리드,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,98000,10,"구매 6,700+",,523,트레이더스,정확
2026-06-26,와일드터키 레어브리드,19596,와일드 터키 레어브리드,43711,CU 강남스타일점,CU편의점,서울 강남구,109000,0,"구매 6,700+",,523,트레이더스,정확
2026-06-26,와일드터키 레어브리드,19596,와일드 터키 레어브리드,18294,고래맥주창고 강남도곡점,픽업제휴,서울 강남구,98900,0,"구매 6,700+",,523,트레이더스,정확
2026-06-26,와일드터키 켄터키 스피릿 싱글배럴,15332,와일드 터키 켄터키 스피릿 싱글배럴 1L,51818,위스키 오크통,주류전문샵,서울 서초구,119000,0,,,7,트레이더스,정확
2026-06-26,우드포드 리저브,3243,우드포드 리저브 버번 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,58000,0,,,158,코스트코,근접
2026-06-26,우드포드 리저브,3243,우드포드 리저브 버번 700ml,16300,60계치킨 천안직산점,픽업제휴,충남 천안시,76000,0,,,158,코스트코,근접
2026-06-26,이글레어 10년,11566,이글레어 10년 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,77000,0,,,36,트레이더스,근접
2026-06-26,이글레어 10년,11566,이글레어 10년 700ml,41431,참치집 진주초전점,픽업제휴,경남 진주시,98000,0,,,36,트레이더스,근접
2026-06-26,잭다니엘 라이,30048,잭 다니엘스 본디드 라이,14553,보틀벙커 잠실점,주류전문샵,서울 송파구,62800,0,,,1,트레이더스,근접
2026-06-26,잭다니엘 애플,18031,잭 다니엘스 & 잭 다니엘스 허니 & 잭 다니엘스 애플,16377,위스키파크 강동점,주류전문샵,서울 강동구,115000,0,,,5,코스트코 / 트레이더스,근접
2026-06-26,잭다니엘 허니,6520,산토리 가쿠빈 & 잭 다니엘스 허니,14596,바틀리어 마포점,주류전문샵,서울 마포구,98000,0,,,2,코스트코,근접
2026-06-26,잭다니엘스,2576,잭 다니엘스,16362,리쿼하우스,주류전문샵,서울 강남구,38000,0,"구매 9,400+",,1237,코스트코,정확
2026-06-26,잭다니엘스,2576,잭 다니엘스,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,41000,27,"구매 9,400+",,1237,코스트코,정확
2026-06-26,잭다니엘스,2576,잭 다니엘스,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,60000,0,"구매 9,400+",,1237,코스트코,정확
2026-06-26,잭다니엘스,2576,잭 다니엘스,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,55000,0,"구매 9,400+",,1237,코스트코,정확
2026-06-26,잭다니엘스 애플,18031,잭 다니엘스 & 잭 다니엘스 허니 & 잭 다니엘스 애플,16377,위스키파크 강동점,주류전문샵,서울 강동구,115000,0,,,5,코스트코 / 트레이더스,근접
2026-06-26,제임슨,3820,제임슨 18년,42583,가자주류 신촌점,주류전문샵,서울 마포구,370000,0,,,5,코스트코,근접
2026-06-26,제임슨 스탠다드,2731,제임슨 스탠다드,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,29900,33,"구매 6,800+",,583,트레이더스,정확
2026-06-26,제임슨 스탠다드,2731,제임슨 스탠다드,16362,리쿼하우스,주류전문샵,서울 강남구,29000,0,"구매 6,800+",,583,트레이더스,정확
2026-06-26,제임슨 스탠다드,2731,제임슨 스탠다드,49826,이마트24 강남더인피닛점,이마트24,서울특별시 서초구,46500,0,"구매 6,800+",,583,트레이더스,정확
2026-06-26,제임슨 스탠다드,2731,제임슨 스탠다드,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,31400,22,"구매 6,800+",,583,트레이더스,정확
2026-06-26,제임슨 스탠다드,2731,제임슨 스탠다드,14600,CU 서초동아타워점,CU편의점,서울특별시 서초구,45000,0,"구매 6,800+",,583,트레이더스,정확
2026-06-26,제임슨 스탠다드,2731,제임슨 스탠다드,41431,참치집 진주초전점,픽업제휴,경남 진주시,34700,0,"구매 6,800+",,583,트레이더스,정확
2026-06-26,조니워커 그린,4888,조니워커 그린 15년 700ml,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,76900,28,구매 1만+,,2308,코스트코 / 트레이더스,근접
2026-06-26,조니워커 그린,4888,조니워커 그린 15년 700ml,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,74900,35,구매 1만+,,2308,코스트코 / 트레이더스,근접
2026-06-26,조니워커 그린,4888,조니워커 그린 15년 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,72000,0,구매 1만+,,2308,코스트코 / 트레이더스,근접
2026-06-26,조니워커 그린,4888,조니워커 그린 15년 700ml,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,105000,0,구매 1만+,,2308,코스트코 / 트레이더스,근접
2026-06-26,조니워커 그린,4888,조니워커 그린 15년 700ml,43711,CU 강남스타일점,CU편의점,서울 강남구,99000,0,구매 1만+,,2308,코스트코 / 트레이더스,근접
2026-06-26,조니워커 그린 15년,4888,조니워커 그린 15년 700ml,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,76900,28,구매 1만+,,2308,트레이더스,근접
2026-06-26,조니워커 그린 15년,4888,조니워커 그린 15년 700ml,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,74900,35,구매 1만+,,2308,트레이더스,근접
2026-06-26,조니워커 그린 15년,4888,조니워커 그린 15년 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,72000,0,구매 1만+,,2308,트레이더스,근접
2026-06-26,조니워커 그린 15년,4888,조니워커 그린 15년 700ml,43711,CU 강남스타일점,CU편의점,서울 강남구,99000,0,구매 1만+,,2308,트레이더스,근접
2026-06-26,조니워커 그린 15년,4888,조니워커 그린 15년 700ml,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,105000,0,구매 1만+,,2308,트레이더스,근접
2026-06-26,조니워커 더블블랙,3249,조니워커 더블 블랙 700ml,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,53900,22,"구매 2,300+",,929,트레이더스,정확
2026-06-26,조니워커 더블블랙,3249,조니워커 더블 블랙 700ml,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,54900,23,"구매 2,300+",,929,트레이더스,정확
2026-06-26,조니워커 더블블랙,3249,조니워커 더블 블랙 700ml,51818,위스키 오크통,주류전문샵,서울 서초구,56000,0,"구매 2,300+",,929,트레이더스,정확
2026-06-26,조니워커 더블블랙,3249,조니워커 더블 블랙 700ml,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,69900,0,"구매 2,300+",,929,트레이더스,정확
2026-06-26,조니워커 더블블랙,3249,조니워커 더블 블랙 700ml,14600,CU 서초동아타워점,CU편의점,서울특별시 서초구,69900,0,"구매 2,300+",,929,트레이더스,정확
2026-06-26,조니워커 레드,3181,조니워커 레드 700ml,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,26500,36,"구매 4,300+",,549,트레이더스,정확
2026-06-26,조니워커 레드,3181,조니워커 레드 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,35000,0,"구매 4,300+",,549,트레이더스,정확
2026-06-26,조니워커 레드,3181,조니워커 레드 700ml,41525,CU 서초삼성타운점,CU편의점,서울특별시 서초구,41000,0,"구매 4,300+",,549,트레이더스,정확
2026-06-26,조니워커 레드,3181,조니워커 레드 700ml,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,39700,0,"구매 4,300+",,549,트레이더스,정확
2026-06-26,조니워커 블랙,2460,조니워커 블랙 700ml,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,44900,30,구매 1만+,,1517,코스트코 / 트레이더스,정확
2026-06-26,조니워커 블랙,2460,조니워커 블랙 700ml,16362,리쿼하우스,주류전문샵,서울 강남구,44000,0,구매 1만+,,1517,코스트코 / 트레이더스,정확
2026-06-26,조니워커 블랙,2460,조니워커 블랙 700ml,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,47900,18,구매 1만+,,1517,코스트코 / 트레이더스,정확
2026-06-26,조니워커 블랙,2460,조니워커 블랙 700ml,14600,CU 서초동아타워점,CU편의점,서울특별시 서초구,59000,0,구매 1만+,,1517,코스트코 / 트레이더스,정확
2026-06-26,조니워커 블랙루비,25990,조니워커 블랙 루비,16362,리쿼하우스,주류전문샵,서울 강남구,45000,0,"구매 1,400+",,355,트레이더스,정확
2026-06-26,조니워커 블랙루비,25990,조니워커 블랙 루비,5366,CU 서초도씨에빛점,CU편의점,서울특별시 서초구,64900,7,"구매 1,400+",,355,트레이더스,정확
2026-06-26,조니워커 블랙루비,25990,조니워커 블랙 루비,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,56900,18,"구매 1,400+",,355,트레이더스,정확
2026-06-26,조니워커 블랙루비,25990,조니워커 블랙 루비,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,64900,0,"구매 1,400+",,355,트레이더스,정확
2026-06-26,조니워커 블랙루비,25990,조니워커 블랙 루비,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,58900,21,"구매 1,400+",,355,트레이더스,정확
2026-06-26,조니워커 블루,5749,조니워커 블루 700ml,14459,캥거루와인 삼성점,주류전문샵,서울 강남구,350000,0,,,5,코스트코 / 트레이더스,정확
2026-06-26,조니워커 블루라,6016,조니워커 블루라벨 캐스크 에디션,42583,가자주류 신촌점,주류전문샵,서울 마포구,690000,0,,,5,트레이더스,근접
2026-06-26,조니워커 블루라벨,6016,조니워커 블루라벨 캐스크 에디션,42583,가자주류 신촌점,주류전문샵,서울 마포구,690000,0,,,5,트레이더스,근접
2026-06-26,조니워커블 블루,5749,조니워커 블루 700ml,14459,캥거루와인 삼성점,주류전문샵,서울 강남구,350000,0,,,5,코스트코,정확
2026-06-26,주라 18년,4675,주라 18년,16715,더 몰트샵 역삼점,주류전문샵,서울 강남구,193000,0,,,18,트레이더스,근접
2026-06-26,주라 18년,4675,주라 18년,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,142000,29,,,18,트레이더스,근접
2026-06-26,주라 18년,4675,주라 18년,34631,CU 강남푸르지오점,CU편의점,서울특별시 강남구,142000,23,,,18,트레이더스,근접
2026-06-26,짐빔,4416,짐빔 라이,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,49500,0,,,116,트레이더스,근접
2026-06-26,짐빔,4416,짐빔 라이,16715,더 몰트샵 역삼점,주류전문샵,서울 강남구,52000,0,,,116,트레이더스,근접
2026-06-26,짐빔 화이트,4887,짐빔 화이트 1L,16362,리쿼하우스,주류전문샵,서울 강남구,28900,0,"구매 4,400+",,1335,트레이더스,정확
2026-06-26,카발란 디스틸러리 셀렉트 싱글,3256,카발란 디스틸러리 셀렉트 No.1,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,79900,28,,,286,트레이더스,근접
2026-06-26,카발란 디스틸러리 셀렉트 싱글,3256,카발란 디스틸러리 셀렉트 No.1,4504,바틀드,주류전문샵,서울 강남구,124000,0,,,286,트레이더스,근접
2026-06-26,카발란 디스틸러리 셀렉트 싱글몰트,3256,카발란 디스틸러리 셀렉트 No.1,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,79900,28,,,286,트레이더스,근접
2026-06-26,카발란 디스틸러리 셀렉트 싱글몰트,3256,카발란 디스틸러리 셀렉트 No.1,4504,바틀드,주류전문샵,서울 강남구,124000,0,,,286,트레이더스,근접
2026-06-26,카발란 디스틸러리 셀렉트 싱글트,3256,카발란 디스틸러리 셀렉트 No.1,46068,이마트24 역삼승리점,이마트24,서울특별시 강남구,79900,28,,,286,트레이더스,근접
2026-06-26,카발란 디스틸러리 셀렉트 싱글트,3256,카발란 디스틸러리 셀렉트 No.1,4504,바틀드,주류전문샵,서울 강남구,124000,0,,,286,트레이더스,근접
2026-06-26,코발 밀레 위스키,3802,코발 싱글배럴 밀레 위스키,38725,세브도르주류백화점,주류전문샵,서울 강남구,99000,0,,,11,이마트,근접
2026-06-26,탈리스커,7210,탈리스커 스톰,5409,CU 역삼건화점,CU편의점,서울특별시 강남구,84000,0,,,129,트레이더스,근접
2026-06-26,탈리스커,7210,탈리스커 스톰,38896,링크,주류전문샵,서울 강남구,75000,0,,,129,트레이더스,근접
2026-06-26,탈리스커 10년,1961,탈리스커 10년,53636,와인앤모어 강남파이낸스센터점,주류전문샵,서울시 강남구,99900,0,"구매 2,100+",,659,트레이더스,근접
2026-06-26,탈리스커 10년,1961,탈리스커 10년,16646,바틀드,픽업제휴,서울 강남구,69900,37,"구매 2,100+",,659,트레이더스,근접
2026-06-26,탈리스커 10년,1961,탈리스커 10년,14600,CU 서초동아타워점,CU편의점,서울특별시 서초구,89400,0,"구매 2,100+",,659,트레이더스,근접
2026-06-26,탈리스커 9년,4473,햅번스 초이스 탈리스커 9년,20,주류상회Be 위례점,주류전문샵,경기 성남시,265000,0,,,0,트레이더스,근접
2026-06-26,탈리스커 와일드 블루,30543,탈리스커 더 와일드 블루,17232,바틀즈 신용산점,주류전문샵,서울 용산구,109000,0,,,1,트레이더스,근접
2026-06-26,탐두 15년,5397,탐두 15년,4639,국밥쟁이&오렌지보틀 강남역점,주류전문샵,서울 서초구,209000,0,,,29,트레이더스,근접
2026-06-26,탐두 15년,5397,탐두 15년,41431,참치집 진주초전점,픽업제휴,경남 진주시,229300,0,,,29,트레이더스,근접
2026-06-26,파클라스 15년,4312,글렌파클라스 15년,36999,와인앤모어 뱅뱅사거리점,주류전문샵,서울 서초구,179900,0,,,325,트레이더스,근접
2026-06-26,파클라스 15년,4312,글렌파클라스 15년,41431,참치집 진주초전점,픽업제휴,경남 진주시,166300,0,,,325,트레이더스,근접
2026-06-26,포 로지스 스몰배치 셀렉트,10349,포 로지스 스몰 배치 셀렉트,15038,보틀즈 논현,주류전문샵,서울 강남구,134000,0,,,30,트레이더스,근접
2026-06-26,포 로지스 스몰배치 셀렉트,10349,포 로지스 스몰 배치 셀렉트,38932,국밥쟁이 강남역점,픽업제휴,서울 서초구,139900,15,,,30,트레이더스,근접
