술이름,기준가_HKD,정가_HKD,환율_HKDKRW,기준가_KRW,반입추정가_KRW_관세20,반입추정가_KRW_FTA0,재고,출처,가져온날짜,URL,비고
Single Malts of Scotland - Ledaig 16 Year Old 2006 Sherry Butt Cask 8,1680.0,,197.261865,331400,846899,705749,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/single-malts-of-scotland-ledaig-16-year-old-2006-sherry-butt-cask-8,
Single Malts of Scotland - Benrinnes 19 Year Old 2006 Cask 310428,1350.0,,197.261865,266304,680545,567121,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/single-malts-of-scotland-benrinnes-19-year-old-2006-cask-310428,
Old Malt Cask - Caol Ila 13 Year Old 2010 25th Anniversary Cask HL 56877,1480.0,,197.261865,291948,746079,621732,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/hunter-laing-caol-ila-13-year-old-2010-oloroso-sherry-butt-cask-hl-56877,
The Single Malts of Scotland - Caol Ila 13 Year Old 2007 Cask 320254,1080.0,,197.261865,213043,544436,453696,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/the-single-malts-of-scotland-caol-ila-13-year-old-2007-cask-320254,
North Star - Caol Ila 14 Year Old 2011 Obscurities & Curiosities,1080.0,,197.261865,213043,544436,453696,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/north-star-spirits-caol-ila-14-year-old-2011-obscurities-curiosities,
Alambic Classique - Staoisha (Bunnahabhain) 10 Year Old 2013 Cask 24011,1080.0,,197.261865,213043,544436,453696,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/alambic-classique-bunnahabhain-staoisha-10-year-old-2013-refill-bourbon-cask-24011,재고없음
Whiskyland - Tamnavulin 34 Year Old 1991 Chapter Thirty One,4490.0,,197.261865,885706,2263439,1886199,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/whiskyland-tamnavulin-34-year-old-1991-chapter-thirty-one,
Darkness - Laphroaig 18 Year Old Pedro Ximenez Cask Finish,2480.0,,197.261865,489209,1250183,1041819,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/darkness-laphroaig-18-year-old-pedro-ximenez-cask-finish,
Bunnahabhain 33 Year Old 1992 Hand-filled Exclusive Warehouse: 9 Cask 003,6200.0,,197.261865,1223024,3125462,2604552,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/bunnahabhain-33-year-old-1992-hand-filled-exclusive-warehouse-9-cask-003,
Glenfiddich 15 Year Old Handfilled Cask Strength Distillery Exclusive Batch 107,2400.0,,197.261865,473428,1209855,1008212,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/glenfiddich-15-year-old-handfilled-cask-strength-distillery-exclusive-batch-107,
Glenallachie 22 Year Old 2003 Spirit of Speyside 2026 Cask 40255,3320.0,,197.261865,654909,1673633,1394694,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/glenallachie-22-year-old-2003-spirit-of-speyside-2026-cask-40255,재고없음
Kilkerran 20 Year Old Bourbon Wood Open Day - May 2025,1980.0,,197.261865,390578,998130,831775,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/kilkerran-20-year-old-bourbon-wood-open-day-may-2026,
Port Charlotte 10 Year Old,570.0,,197.261865,112439,287340,239450,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/port-charlotte-10-year-old,
Macallan 12 Year Old Sherry Oak (Imperfect Label),640.0,690.0,197.261865,126248,322629,268858,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/macallan-12-year-old-sherry-oak,할인중(정가 HK$690.0)
Port Charlotte 9 Year Old 2013 PMC: 01,1150.0,,197.261865,226851,579722,483102,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/port-charlotte-9-year-old-2013-pmc-01,
Royal Brackla 18 Year Old Palo Cortado Sherry Cask Finish,950.0,,197.261865,187399,478902,399085,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/royal-brackla-18-year-old-palo-cortado-sherry-cask-finish,
Dewar's 18 Year Old Founders Reserve,630.0,,197.261865,124275,317587,264656,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/dewars-18-year-old-founders-reserve,
御岳 Ontake 4 Year Old 2021 for Hong Kong & Macau Cask 417,820.0,,197.261865,161755,413368,344473,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/御岳-ontake-4-year-old-2021-for-hong-kong-macau-cask-417,재고없음
新道 Shindo - Casky x TRM Tasting,300.0,,197.261865,59179,151233,126028,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/shindo-casky-x-trm-tasting,재고없음
Starward 5 Year Old 2017 Hong Kong First Edition Cask 3181,1260.0,,197.261865,248550,635174,529312,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/starward-5-year-old-2017-hong-kong-first-edition-cask-3181,
Mars Komagatake 40th Anniversary Special Edition,2180.0,,197.261865,430031,1098953,915794,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/駒ヶ岳-mars-komagatake-40th-anniversary-special-edition,
Old Particular - Mortlach 10 Year Old 2012 Or Sileis & DrunkChoice,860.0,,197.261865,169645,433531,361276,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/old-particular-mortlach-10-year-old-2012-or-sileis-drunkchoice,
Glen Grant 12 Year Old Oloroso Sherry Casks,450.0,,197.261865,88768,226848,189040,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/glen-grant-12-year-old-oloroso-sherry-casks,
Scapa Distillery Exclusive 2025,1180.0,,197.261865,232769,594846,495705,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/scapa-distillery-exclusive-2025,
Signatory - Glenlivet 19 Year Old 2006 Cask 900626,1450.0,,197.261865,286030,730955,609129,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/signatory-glenlivet-19-year-old-2006-cask-900626,
Laphroaig Cairdeas 2025 Lore Cask Strength,1280.0,,197.261865,252495,645256,537713,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/laphroaig-cairdeas-2025-lore-cask-strength,
Talisker Distillery Exclusive Bottling Batch 03,1490.0,,197.261865,293920,751118,625932,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/talisker-distillery-exclusive-bottling-03,
Talisker Distillery Exclusive Bottling 2019 (Imperfect Seal),1580.0,1980.0,197.261865,311674,796489,663741,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/talisker-distillery-exclusive-bottling-2019,할인중(정가 HK$1980.0); 재고없음
Ardnahoe 5 Year Old for Ardnahoe Society 2025,1480.0,,197.261865,291948,746079,621732,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/ardnahoe-5-year-old-for-ardnahoe-society-2025,
Ardbeg 10 Year Old Cask Strength Committee Exclusive 2026,1280.0,,197.261865,252495,645256,537713,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/ardbeg-10-year-old-cask-strength-committee-exclusive-2026,재고없음
櫻尾 Sakurao 5 Year Old 2020 for Hong Kong and Macau Cask 7158,1300.0,,197.261865,256440,655338,546115,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/櫻尾-sakurao-single-cask-7158-for-hk-macau,
Glenallachie 31 Year Old 1989 Selected by Billy Walker Cask 2909,5600.0,,197.261865,1104666,2822996,2352497,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/glenallachie-31-year-old-1989-ruby-port-pipe-single-cask-2909,
Signatory - Glenlivet 19 Year Old 2006 Sherry Cask 900819,1280.0,,197.261865,252495,645256,537713,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/signatory-glenlivet-19-year-old-2006-cask-strength-cask-900819,
Signatory - Caol Ila 18 Year Old 2007 Sherry Cask 1,1480.0,,197.261865,291948,746079,621732,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/signatory-caol-ila-18-year-old-2007-cask-strength-1st-fill-oloroso-sherry-butt-cask-1,
Signatory - North British 34 Year Old 1991 Cask 262086,1450.0,,197.261865,286030,730955,609129,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/signatory-north-british-34-year-old-1991-cask-strength-refill-butt-cask-262086,
二兔 Nito & Lemon,260.0,,197.261865,51288,131068,109223,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/二兔-檸檬果實酒,
Springbank Hand Filled Distillery Exclusive 2026,1580.0,,197.261865,311674,796489,663741,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/springbank-hand-filled-distillery-exclusive-2025,재고없음
Longrow Hand Filled Distillery Exclusive 2026,1480.0,,197.261865,291948,746079,621732,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/longrow-hand-filled-distillery-exclusive-2025,재고없음
Kanosuke 2023 Limited Edition,1390.0,,197.261865,274194,700708,583924,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/kanosuke-2023-limited-edition,재고없음
Kilkerran Hand Filled Distillery Exclusive 2026,1380.0,,197.261865,272221,695666,579722,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/kilkerran-hand-filled-distillery-exclusive-2025,
Hazelburn Hand Filled Distillery Exclusive 2026,1380.0,,197.261865,272221,695666,579722,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/hazelburn-hand-filled-distillery-exclusive-2025,
Hazelburn 19 Year Old Open Day - May 2025,1780.0,,197.261865,351126,897310,747758,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/hazelburn-19-year-old-open-day-may-2025,
Caol Ila 10 Year Old Handfilled 2024/005,1980.0,,197.261865,390578,998130,831775,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/caol-ila-10-year-old-handfilled-2024-005,
Old Pulteney 13 Year Old Distillery Hand Bottling Sherry Cask 1811,1980.0,,197.261865,390578,998130,831775,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/old-pulteney-13-year-old-sherry-handfilled-cask-1811,
Chichibu The Floor Malted 2009,2180.0,,197.261865,430031,1098953,915794,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/秩父-chichibu-the-floor-malted-2009,
The Whisky Jury - Famille Cabanne 1968-2023 Lot 68 Cognac Petite Champagne,2950.0,,197.261865,581923,1487116,1239263,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/the-whisky-jury-famille-cabanne-1968-2023-lot-68-cognac-petite-champagne,
Old Rip Van Winkle 10 Year Old 2025 Release,5780.0,,197.261865,1140174,2913737,2428115,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/old-rip-van-winkle-10-year-old-2025-release,
Balvenie 13 Year Old Moscatel Cask Taiwan Exclusive,680.0,,197.261865,134138,342792,285660,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/balvenie-13-year-old-moscatel-cask-taiwan-exclusive,
Redbreast 27 Year Old Ruby Port Casks Batch 6,4980.0,,197.261865,982364,2510451,2092042,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/redbreast-27-year-old-ruby-port-casks,재고없음
Arran 26 Year Old 1996 for The Whisky Shop 30th Anniversary Cask 1996/877,4880.0,,197.261865,962638,2460041,2050034,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/arran-26-year-old-1996-for-the-whisky-shop-30th-anniversary-cask-1996-877,
Whiskyland - Kildalton (Ardbeg) 22 Year Old 2003 Chapter Twenty,3880.0,,197.261865,765376,1955934,1629945,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/whiskyland-kildalton-ardbeg-25-year-old-1999-chapter-twenty,
Bowmore 21 Year Old Sherry Oak Cask,2380.0,,197.261865,469483,1199773,999811,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/bowmore-21-year-old-sherry-oak,
Gordon & MacPhail - Tomatin 30 Year Old 1993 Connoisseurs Choice Cask 6812,5850.0,,197.261865,1153982,2949024,2457520,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/gordon-macphail-tomatin-30-year-old-1993-connoisseurs-choice-cask-6812,
Springbank 18 Year Old 2002 Duty Paid Fresh Port Cask (53.5%),5280.0,,197.261865,1041543,2661684,2218070,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/springbank-18-year-old-2002-duty-paid-fresh-port-cask-53-5,재고없음
Springbank 18 Year Old 2002 Duty Paid Fresh Port Cask (51.9%),5280.0,,197.261865,1041543,2661684,2218070,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/springbank-18-year-old-2002-duty-paid-fresh-port-cask-51-9,
The Kinship - Bowmore 27 Year Old Edition No.1,5780.0,,197.261865,1140174,2913737,2428115,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/the-kinship-bowmore-27-year-old,
That Boutique-y Whisky Co. - Springbank 29 Year Old Batch 29,6180.0,,197.261865,1219078,3115378,2596149,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/that-boutique-y-whisky-co-springbank-29-year-old-batch-29,
駒ヶ岳 + 津貫 Mars Sumo Series for LMDW - Set of 4 Bottles,6980.0,,197.261865,1376888,3518665,2932221,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/駒ヶ岳-津貫-mars-for-lmdw-sumo-series-collection-itineraires,
Springbank 18 Year Old 2026 Release,2880.0,,197.261865,568114,1451827,1209856,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/springbank-18-year-old-2026-release,재고없음
長濱 Nagahama 4 Year Old 2021 Coffee Cask Non Peat Cask 3656,1280.0,,197.261865,252495,645256,537713,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/長濱-nagahama-coffee-cask-non-peat-cask-3656,
長濱 Nagahama 3 Year Old 2022 Coffee Cask Peated Cask 3657,1280.0,,197.261865,252495,645256,537713,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/長濱-nagahama-coffee-cask-peated-cask-3657,재고없음
Teeling 21 Year Old Rising Reserve No.3,1890.0,,197.261865,372825,952762,793968,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/teeling-21-year-old-rising-reserve-no-3,
Glenallachie 16 Year Old 2006 Specially Selected by Billy Walker Cask 800771,1580.0,,197.261865,311674,796489,663741,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/glenallachie-16-year-old-2006-oloroso-puncheon-cask-800771,
Glengoyne 16 Year Old 2010 European Sherry Cask 1007,2550.0,,197.261865,503018,1285473,1071227,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/glengoyne-16-year-old-2010-european-sherry-cask-1007,재고없음
Glendronach 26 Year Old 1993 for The Whisky Shop Cask 5859,4980.0,,197.261865,982364,2510451,2092042,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/glendronach-26-year-old-1993-for-the-whisky-shop-cask-5859,
Daftmill 13 Year Old 2012 Winter Release,1380.0,,197.261865,272221,695666,579722,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/daftmill-13-year-old-2012-winter-release,
Maltbarn - Orkney 18 Year Old 2006 for The Rare Malt,1180.0,,197.261865,232769,594846,495705,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/maltbarn-orkney-18-year-old-2006-for-the-rare-malt,
House Welley & Bar Higuchi - Secret Highland 21 Year Old 2003 for Whisky Talk Fukuoka 2025,2180.0,,197.261865,430031,1098953,915794,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/house-welley-bar-higuchi-secret-highland-21-year-old-2003-for-whisky-talk-fukuoka-2025,재고없음
Chorlton Whisky - Glendullan 23 Year Old 2002 Joint Bottling with The Rare Malt,1280.0,,197.261865,252495,645256,537713,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/chorlton-whisky-glendullan-23-year-old-2002-joint-bottling-with-the-rare-malt,
George T. Stagg 15 Year Old 2010 Antique Collection 2025,6250.0,,197.261865,1232887,3150667,2625556,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/george-t-stagg-antique-collection-2025,재고없음
Thomas H. Handy Sazerac 6 Year Old 2017 Antique Collection 2023,3580.0,,197.261865,706197,1804701,1503917,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/thomas-h-handy-sazerac-straight-rye-whiskey-antique-collection-2023,
Glengoyne 10 Year Old 2014 for Jiahe 33th Anniversary Single Sherry Cask 2567,1290.0,1450.0,197.261865,254468,650298,541915,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/glengoyne-10-year-old-2014-for-jiahe-33th-anniversary-single-sherry-cask-2567,할인중(정가 HK$1450.0)
Decadent Drams - The Marketing Malt 20 Year Old 2005 100 Proof,2450.0,,197.261865,483292,1235062,1029219,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/decadent-drams-the-marketing-malt-20-year-old-2000-100-proof,
秩父 Ichiro's Malt & Grain - Blended Single Cask The Dragon Awakes Chapter 3,2700.0,,197.261865,532607,1361088,1134240,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/秩父-ichiros-malt-grain-blended-single-cask-the-dragon-awakes-chapter-4,재고없음
Springbank 26 Year Old 1998 Travis Raze the Bar Single Cask,12780.0,,197.261865,2521007,6442484,5368737,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/springbank-26-year-old-1998-travis-raze-the-bar-single-cask,재고없음
Jack Daniel's Old No.7 Tennessee Whiskey - Year of the Horse Gift Box,280.0,,197.261865,55233,141149,117624,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/jack-daniels-old-no-7-tennessee-whiskey-馬年禮盒裝,재고없음
Signatory - Benriach 11 Year Old 2015 Cask Strength Cask 104,930.0,,197.261865,183454,468820,390684,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/signatory-benriach-11-year-old-2015-cask-strength-cask-104,
Signatory - Craigellachie 17 Year Old 2009 Cask Strength Cask 210,990.0,,197.261865,195289,499065,415887,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/signatory-craigellachie-17-year-old-2009-cask-strength-cask-210,재고없음
Living Souls - Blended 40 Year Old Batch 3,1530.0,,197.261865,301811,771284,642737,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/living-souls-40-year-old-batch-3,
The Ultimate - Bunnahabhain Staoisha 10 Year Old 2014,750.0,,197.261865,147946,378079,315066,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/the-ultimate-bunnahabhain-staoisha-10-year-old-2014,
Old Particular - Laphroaig 10 Year Old 2015 Cask DL20727,1180.0,,197.261865,232769,594846,495705,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/old-particular-laphroaig-10-year-old-2015-cask-dl20727,
Springbank 18 Year Old 2022 Release,3280.0,,197.261865,647019,1653470,1377892,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/springbank-18-year-old-2022-release,
Old Particular - Caol Ila 10 Year Old 2015 Cask DL20720,1090.0,,197.261865,215015,549475,457896,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/old-particular-caol-ila-10-year-old-2015-cask-dl20720,
Signatory - Glen Grant 30 Year Old 1995 Symington's Choice Cask 88234,2650.0,,197.261865,522744,1335883,1113236,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/signatory-glen-grant-30-year-old-1995-symingtons-choice-cask-88234,
Signatory - Clynelish 10 Year Old 2016 100 Proof Edition #77,690.0,,197.261865,136111,347834,289862,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/signatory-clynelish-10-year-old-2016-100-proof-edition-77,
Signatory - Glenburgie 30 Year Old 1995 Symington's Choice Cask 2,2650.0,,197.261865,522744,1335883,1113236,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/signatory-glenburgie-30-year-old-1995-symingtons-choice-cask-2,
The Ultimate - Edradour 9 Year Old 2015 Cask Strength Cask 137,1090.0,,197.261865,215015,549475,457896,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/the-ultimate-edradour-9-year-old-2015-cask-strength-cask-137,
Meikle Toir 5 Year Old The Sherry One,620.0,,197.261865,122302,312545,260454,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/meikle-toir-5-year-old-the-sherry-one,
Shindo Experimental for CORES.01,950.0,,197.261865,187399,478902,399085,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/新道-shindo-experimental-for-cores-01,재고없음
Old Islay - Bunnahabhain 21 Year Old 2004,2850.0,,197.261865,562196,1436703,1197253,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/old-islay-bunnahabhain-21-year-old-2004,
Clynelish Distillery Exclusive Bottling Batch #02,1480.0,,197.261865,291948,746079,621732,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/clynelish-distillery-exclusive-bottling-batch-02-copy,
Highland Park 12 Year Old 2005 for Germany Cask 4250,1490.0,1780.0,197.261865,293920,751118,625932,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/highland-park-12-year-old-2005-for-germany-cask-4250,할인중(정가 HK$1780.0); 재고없음
Glenallachie 30 Year Old Batch No.3,5500.0,,197.261865,1084940,2772586,2310488,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/glenallachie-30-year-old-batch-no-3,
Westland 9 Year Old Single Oloroso Sherry Cask 4475,960.0,,197.261865,189371,483941,403284,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/westland-9-year-old-single-oloroso-sherry-cask-4475,
SMWS - 3.350 Bowmore 19 Year Old,2800.0,,197.261865,552333,1411498,1176248,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/smws-3-250-bowmore-19-year-old,재고없음
SMWS - Bowmore 18 Year Old Rare Release Feis Ile 2023,2480.0,,197.261865,489209,1250183,1041819,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/smws-bowmore-18-year-old-rare-release-feis-ile-2023,재고없음
Springbank 30 Year Old 2022 Release,16800.0,,197.261865,3313999,8468991,7057492,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/springbank-30-year-old-2022-release,
作 Zaku Junmai Genshu Muroka Jikagumi Impression G,230.0,,197.261865,45370,115944,96620,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/作-純米原酒-無濾過直汲-impression-g,재고없음
Gordon & MacPhail - Caol Ila 18 Year Old 2004 Connoisseurs Choice Cask 306629,1880.0,,197.261865,370852,947720,789766,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/gordon-macphail-caol-ila-18-year-old-2004-connoisseurs-choice-cask-306629,
East Village - Secret Islay 10 Year Old 2013 Joint Bottling with The Whisky Agency,930.0,,197.261865,183454,468820,390684,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/east-village-secret-islay-10-year-old-2013-joint-bottling-with-the-whisky-agency,
Old Malt Cask - Linkwood 17 Year Old 2006 Cask HL 21005,1050.0,,197.261865,207125,529312,441093,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/old-malt-cask-linkwood-17-year-old-2006-cask-hl-21005,
Kilchoman 13 Year Old 2012 Unpeated 100% Islay Oloroso Sherry Butts,1350.0,,197.261865,266304,680545,567121,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/kilchoman-13-year-old-2012-unpeated-oloroso-sherry-butts-small-batch,
Decadent Drams - Balblair 17 Year Old 2008 Refill Barrel,1850.0,,197.261865,364934,932596,777163,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/decadent-drams-balblair-17-year-old-2008-refill-barrel,
Darkness - Ardbeg 12 Year Old Oloroso Sherry Cask Finish,1680.0,,197.261865,331400,846899,705749,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/darkness-ardbeg-12-year-old-oloroso-sherry-cask-finish,
二兔 Nito Junmai Ginjo Nama Genshu Shiboritate Dragon & Rabbit Banzai 55,290.0,,197.261865,57206,146191,121826,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/nito-junmai-ginjo-nama-genshu-shinshu-banzai-55,
Gleann Mor - Sutherland (Clynelish) 35 Year Old 1990 Rare Find Cask 754,4350.0,,197.261865,858089,2192864,1827386,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/gleann-mor-sutherland-clynelish-35-year-old-1990-cask-754,
Stagg Jr. Straight Bourbon Whiskey Batch 25D,1680.0,1980.0,197.261865,331400,846899,705749,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/stagg-jr-straight-bourbon-whiskey-batch-25d,할인중(정가 HK$1980.0)
Hakushu Distiller's Reserve NAS,730.0,,197.261865,144001,367997,306665,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/hakushu-distillers-reserve-nas,
Yamazaki Distiller's Reserve NAS,830.0,,197.261865,163727,418408,348673,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/yamazaki-distillers-reserve-nas,
二兔 Nito Junmai Ginjo Hi-ire Yamada Nishiki 55,290.0,,197.261865,57206,146191,121826,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/二兔-二狼-純米吟釀-2025,
Carn Mor - Clynelish 11 Year Old 2014 German Exclusive,990.0,,197.261865,195289,499065,415887,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/carn-mor-clynelish-11-year-old-2014-german-exclusive,
Glenallachie 9 Year Old 2016 Hand-filled Cask 12136,1450.0,,197.261865,286030,730955,609129,Y,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/glenallachie-9-year-old-2016-hand-filled-cask-12136,
"新道 Shindo 3 Year Old 2022 for Casky MahJong Series ""East"" Cask 10254",1380.0,,197.261865,272221,695666,579722,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/新道-shindo-3-year-old-2002-for-casky-mahjong-series-east-cask-10254,재고없음
Maker's Mark 46 French Oaked Straight Bourbon Whiskey,380.0,,197.261865,74960,191562,159635,N,TheRareMalt(Shopify products.json),2026-06-07,https://www.theraremalt.com/products/makers-mark-46-french-oaked-straight-bourbon-whiskey,재고없음
