goos_cd,name,brand,volume_ml,regular_price,sale_price,discount_pct,currency,krw_price,l_cate,category,is_dutyfree,exch_rate,source,collected_at
117148000030,블라드녹 싱글캐스크 2017 카나스타 쉐리 벗 700ml,블라드녹,700,269.0,161.4,40.0,USD,232593,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106828000014,더 글렌리벳 21년 700ml,더 글렌리벳,700,262.0,196.5,25.0,USD,283176,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102447200027,탈리스커 10년 1000ml,탈리스커,1000,85.0,44.37,48.0,USD,63941,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
111038000032,발베니 18년 PX 세리 캐스크 빅토 응아이 700ml,발베니,700,277.0,193.9,30.0,USD,279429,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
114688000085,글렌알라키 10년 그라타마코 700ml,글렌알라키,700,111.0,50.06,55.0,USD,72141,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115958000020,사마롤리 나인티나인 2012 700ml,사마롤리,700,632.0,442.4,30.0,USD,637542,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102417200026,글렌드로낙 10년 1000ml,글렌드로낙,1000,80.0,41.4,48.0,USD,59661,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
117148000026,블라드녹 싱글캐스크 2006 쉐리 벗 700ml,블라드녹,700,320.0,256.0,20.0,USD,368921,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106987200006,라프로익 더 캐스크 레거시 700ml,라프로익,700,146.0,69.06,53.0,USD,99522,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115348000003,카발란 콘서트마스터 1000ml,카발란,1000,88.0,52.8,40.0,USD,76090,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115348000037,카발란 마스터 셀렉트 넘버 1 1000ml,카발란,1000,135.0,81.0,40.0,USD,116729,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115388000006,컨피스케이티드 버번 위스키 700ml,켄터키 아울,700,156.0,72.54,54.0,USD,104537,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102448000018,조니워커 블랙라벨 트리플캐스크 에디션 1000ml,조니워커,1000,63.0,34.02,46.0,USD,49026,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110738000039,달모어 포트폴리오 시리즈1 2015 700ml,달모어,700,625.0,593.75,5.0,USD,855653,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115958000019,달유인 2009 700ml,사마롤리,700,548.0,383.6,30.0,USD,552805,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102488000027,발렌타인 25년 싱글몰트 위스키 - 글렌버기 700ml,발렌타인,700,399.0,279.3,30.0,USD,402499,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
274198000014,기원 해 700ml,기원 위스키,700,62.0,43.4,30.0,USD,62543,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106988000013,라프로익 포오크 2023 1000ml,라프로익,1000,82.0,38.79,53.0,USD,55900,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
114698000033,글렌파클라스 패밀리 캐스크 2008_S23 700ml,글렌파클라스,700,382.0,267.4,30.0,USD,385350,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102428000005,시바스리갈 18년 포이약 캐스크 피니시 1000ml,시바스리갈,1000,153.0,107.1,30.0,USD,154341,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
114698000007,글렌파클라스 15년 700ml,글렌파클라스,700,135.0,75.33,44.0,USD,108558,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106758000021,NEW 올트모어 21년 (깔바도스) 500ml,올트모어,500,199.0,103.98,48.0,USD,149845,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110738000019,달모어 퀸텟 700ml,달모어,700,149.0,141.55,5.0,USD,203987,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102407200009,아드벡 10년 1000ml,아드벡,1000,72.0,57.6,20.0,USD,83007,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
117928000005,탐두 14년 엠버 빈티지 2009 700ml,탐두,700,139.0,74.09,47.0,USD,106771,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
114698000040,글렌파클라스 패밀리 캐스크 2005_S24 700ml,글렌파클라스,700,470.0,329.0,30.0,USD,474121,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106938000021,보모어 14년 700ml,보모어,700,68.0,36.18,47.0,USD,52139,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115378000015,이글레어 10년 버번 위스키 750ml,버팔로 트레이스,750,58.0,32.48,44.0,USD,46806,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
117108000008,레드브레스트 18년 700ml,제임슨,700,200.0,140.0,30.0,USD,201754,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106878000004,에버펠디 12년 마데이라 캐스크 700ml,에버펠디,700,66.0,33.03,50.0,USD,47599,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110798000001,마르사라 캐스크 21년 700ml,부쉬밀,700,265.0,159.0,40.0,USD,229134,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106758000005,듀어스 더블더블 36년 500ml,듀어스,500,1800.0,810.0,55.0,USD,1167291,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102418000025,잭다니엘 싱글배럴 100프루프 700ml,잭다니엘,700,68.0,37.4,45.0,USD,53897,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102488000017,발렌타인 17년 500ml,발렌타인,500,67.0,46.9,30.0,USD,67587,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102417200009,우드포드리저브 디스틸러 셀렉트 1000ml,우드포드 리저브,1000,50.0,29.4,41.0,USD,42368,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115348000034,카발란 마스터 셀렉트 넘버 2 1000ml,카발란,1000,135.0,81.0,40.0,USD,116729,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
114698000038,글렌파클라스 패밀리 캐스크 2007_S24 700ml,글렌파클라스,700,420.0,294.0,30.0,USD,423683,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102427200010,시바스리갈 얼티스 1000ml,시바스리갈,1000,235.0,164.5,30.0,USD,237060,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102418000013,글렌글라사 센덴드 700ml,글렌글라사,700,70.0,35.81,49.0,USD,51605,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
117438000003,컴파스 박스 오차드 하우스 700ml,컴파스 박스,700,60.0,30.6,49.0,USD,44097,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102448000044,조니워커 블랙 루비 1000ml,조니워커,1000,71.0,35.54,50.0,USD,51216,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
118248000004,뉴리프 싱글배럴 버번 750ml,뉴 리프,750,88.0,66.0,25.0,USD,95112,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115968000036,[신세계에디션]미쉘 쿠브어 신세계 에디션 700ml,미쉘 쿠브어,700,364.0,220.04,40.0,USD,317099,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
111038000014,와일드무어30 트로피칼 코스트 700ml,발베니,700,388.0,252.59,35.0,USD,364007,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102407200002,글렌모렌지 오리지널 1000ml,글렌모렌지,1000,60.0,39.0,35.0,USD,56202,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115378000003,버팔로 트레이스 버번 1000ml,버팔로 트레이스,1000,30.0,16.8,44.0,USD,24210,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110738000018,달모어 2008 빈티지 700ml,달모어,700,225.0,213.75,5.0,USD,308035,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106758000024,듀어스 15년 뉴 에디션 1000ml,듀어스,1000,64.0,32.0,50.0,USD,46115,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115968000016,스페이사이드 몰트 1991 23년 700ml,동방명,700,513.0,359.1,30.0,USD,517499,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106777200003,짐빔 화이트 1000ml,짐빔,1000,27.0,13.5,50.0,USD,19454,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115968000007,하이랜드파크 1992 26년 700ml,동방명,700,1054.0,737.8,30.0,USD,1063243,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106758000023,NEW 올트모어 12년 (올로로소 쉐리) 500ml,올트모어,500,52.0,27.17,48.0,USD,39154,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102488000028,발렌타인 21년 싱글몰트 위스키 - 글렌버기 700ml,발렌타인,700,250.0,175.0,30.0,USD,252192,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
117218000005,윌렛 위티드 버번 8년 750ml,윌렛 디스틸러리,750,450.0,267.75,41.0,USD,385854,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
118248000001,뉴리프 바틀인본드 버번 750ml,뉴 리프,750,68.0,51.0,25.0,USD,73496,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115958000016,글렌 기어리 2012 700ml,사마롤리,700,464.0,324.8,30.0,USD,468069,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115968000015,알타바인 1993 22년 700ml,동방명,700,518.0,362.6,30.0,USD,522542,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115338000015,와일드터키 켄터키 스피릿 1000ml,와일드터키,1000,74.0,41.44,44.0,USD,59719,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
117218000004,배럴 밴티지750ml,배럴크래프트스피릿,750,139.0,83.4,40.0,USD,120187,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110798000008,부쉬밀 싱글몰트 25년 포트캐스크 700ml,부쉬밀,700,900.0,675.0,25.0,USD,972742,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110738000010,주라 1988 700ml,주라,700,1030.0,669.5,35.0,USD,964816,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102487200031,발렌타인 23년 싱글몰트 위스키 - 글렌토커스 700ml,발렌타인,700,262.0,170.56,35.0,USD,245794,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102418000033,잭다니엘 테네시 허니 1000ml,잭다니엘,1000,35.0,19.25,45.0,USD,27741,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106757200013,글렌데브론 20년 1000ml,듀어스,1000,127.0,63.5,50.0,USD,91509,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106778000007,놉크릭 9년 700ml,짐빔,700,53.0,26.5,50.0,USD,38189,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110738000034,패터캐른 17년 700ml,패터캐른,700,124.0,62.0,50.0,USD,89348,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102418000014,잭다니엘 아메리칸 싱글몰트 1000ml,잭다니엘,1000,80.0,56.0,30.0,USD,80701,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102417200024,잭다니엘 시나트라 셀렉트 1000ml,잭다니엘,1000,170.0,93.5,45.0,USD,134742,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
114698000015,글렌파클라스 더 패밀리 캐스크 1997 700ml,글렌파클라스,700,908.0,635.6,30.0,USD,915963,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102418000003,벤리악 트리플 디스틸드 10년 1000ml,벤리악,1000,77.0,36.6,52.0,USD,52744,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106828000020,더 글렌리벳 16년 1000ml,더 글렌리벳,1000,115.0,69.23,40.0,USD,99767,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110738000035,패터캐른 14년 700ml,패터캐른,700,83.0,37.35,55.0,USD,53825,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
114688000010,밀크앤허니 와인 캐스크700ml,밀크앤허니,700,105.0,39.9,62.0,USD,57499,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
111038000015,와일드무어 23 웨이킹 포레스트 700ml,발베니,700,188.0,113.18,40.0,USD,163103,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115978000001,토마틴 21년 700ml,토마틴,700,238.0,126.14,47.0,USD,181780,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110737200008,주라 21년 700ml,주라,700,218.0,119.9,45.0,USD,172787,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110738000032,패터캐른 28년 700ml,패터캐른,700,928.0,556.8,40.0,USD,802404,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102408000015,글렌모렌지 디 인피니타 18년 700ml,글렌모렌지,700,115.0,115.0,0.0,USD,165726,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110738000003,달모어 트리오 1000ml,달모어,1000,105.0,99.75,5.0,USD,143749,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102418000034,잭 다니엘 싱글 배럴 라이 700ml,잭다니엘,700,68.0,37.4,45.0,USD,53897,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115968000027,스페이사이드 2008 11년 700ml,동방명,700,238.0,143.28,40.0,USD,206480,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115348000018,폴존 클래식 1000ml,폴존,1000,95.0,38.95,59.0,USD,56130,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115338000010,더 글렌그란트 10년 1000ml,더 글렌그란트,1000,62.0,35.59,43.0,USD,51288,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106758000007,듀어스 16년 1000ml,듀어스,1000,85.0,42.84,50.0,USD,61736,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
111038000028,Naked Malt 1L,발베니,1000,45.0,29.25,35.0,USD,42152,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102448000053,몰트락 16년 700ml,몰트락,700,129.0,90.3,30.0,USD,130131,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
274198000019,"기원 코리안 트래블 익스클루시브, 700ml",기원 위스키,700,110.0,77.0,30.0,USD,110964,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106937200004,보모어 10년 1000ml,보모어,1000,69.0,34.5,50.0,USD,49717,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106758000014,올트모어 23년 CS 한정판 (화이트포트) 700ml,올트모어,700,605.0,324.16,46.0,USD,467146,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102408000003,글렌모렌지 16년 트리뷰트 1000ml,글렌모렌지,1000,118.0,88.5,25.0,USD,127537,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106827200005,더 글렌리벳 12년 1000ml,더 글렌리벳,1000,75.0,45.15,40.0,USD,65065,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
111038000033,발베니 15년 마데이라 빅토 응아이 700ml,발베니,700,164.0,114.8,30.0,USD,165438,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106758000008,올트모어 21년 콜헤이타 700ml,올트모어,700,500.0,308.75,38.0,USD,444939,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106878000002,에버펠디 16년 마데이라 캐스크 700ml,에버펠디,700,125.0,68.75,45.0,USD,99075,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110798000006,부쉬밀 셰리 캐스크 12년 700ml,부쉬밀,700,70.0,35.81,49.0,USD,51605,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
114698000031,글렌파클라스 패밀리 캐스크 2005_S23 700ml,글렌파클라스,700,444.0,310.8,30.0,USD,447893,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115348000045,바즈타운 버번 바틀드 인 본드 750ml,바즈타운,750,60.0,45.0,25.0,USD,64849,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115958000018,글렌로시스 2013 700ml,사마롤리,700,490.0,343.0,30.0,USD,494297,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102488000016,아벨라워 18년 700ml,아벨라워,700,215.0,150.5,30.0,USD,216885,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
117218000003,스텔럼 버번750ml,배럴크래프트스피릿,750,99.0,59.4,40.0,USD,85601,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106878000001,에버펠디 25년 700ml,에버펠디,700,550.0,357.5,35.0,USD,515193,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102488000013,아벨라워 SUTHAINN 700ml,발렌타인,700,90.0,56.7,37.0,USD,81710,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
116318000006,로완스 크릭 750ml,윌렛 위스키,750,92.0,57.96,37.0,USD,83526,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102487200017,발렌타인 파이니스트 1000ml,발렌타인,1000,25.0,17.5,30.0,USD,25219,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102488000014,아벨라워 16년 700ml,아벨라워,700,130.0,81.9,37.0,USD,118026,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
111048000011,글렌피딕50년 타임시리즈 700ml,글렌피딕,700,52250.0,39187.5,25.0,USD,56473106,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115968000017,아란 2004 14년 700ml,동방명,700,410.0,287.0,30.0,USD,413595,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
116318000007,윌렛 팟 스틸 리저브 750ml,윌렛 위스키,750,98.0,61.74,37.0,USD,88973,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102447200026,탈리스커 다크스톰 1000ml,탈리스커,1000,127.0,66.29,48.0,USD,95530,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106757200003,듀어스 12년 1000ml,듀어스,1000,52.0,26.52,49.0,USD,38217,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115968000022,달모어 2009 10년 700ml,동방명,700,380.0,266.0,30.0,USD,383332,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106778000015,메이커스 마크 46 1000ml,메이커스 마크,1000,67.0,33.53,50.0,USD,48320,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106877200006,에버펠디 21년 마데이라 캐스크 700ml,에버펠디,700,248.0,136.4,45.0,USD,196566,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102418000005,우드포드리저브 할리데이 에디션 1000ml,우드포드 리저브,1000,60.0,33.18,45.0,USD,47815,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102448000020,달위니 15년 1000ml,달위니,1000,127.0,69.85,45.0,USD,100660,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110738000021,탐나불린 소비뇽 블랑 1000ml,탐나불린,1000,56.0,26.32,53.0,USD,37929,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
117928000001,글렌고인 12년 퍼스트 필 에디션 1000ml,글렌고인,1000,79.0,43.65,45.0,USD,62904,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
111038000008,발베니 40년 레어메리지 700ml,발베니,700,10078.0,7029.41,30.0,USD,10130082,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106757200012,글렌데브론 16년 1000ml,듀어스,1000,90.0,45.0,50.0,USD,64849,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
114688000077,스터닝 카오스 700ml,스터닝,700,150.0,60.0,60.0,USD,86466,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102427200002,시바스리갈 12년 1000ml,시바스리갈,1000,48.0,33.6,30.0,USD,48420,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110738000008,탐나불린 올로로소 1000ml,탐나불린,1000,53.0,24.91,53.0,USD,35897,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
114688000027,글렌알라키 8년 스코티시 오크 피니쉬 싱글몰트 700ml,글렌알라키,700,166.0,83.0,50.0,USD,119611,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102448000038,싱글톤 가든스 오브 어번던스 - 골든 어텀 오차드1000ml,싱글톤,1000,99.0,52.47,47.0,USD,75614,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102488000012,아벨라워 13년 700ml,발렌타인,700,75.0,47.25,37.0,USD,68091,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
274198000015,기원 달 700ml,기원 위스키,700,55.0,38.5,30.0,USD,55482,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
117218000017,배럴라이 프라이빗 릴리스 바베이도스 럼캐스크(인천에디션) 750ml,배럴크래프트스피릿,750,150.0,105.0,30.0,USD,151315,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106828000021,더 글렌리벳 14년 1000ml,더 글렌리벳,1000,85.0,51.17,40.0,USD,73741,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102418000030,잭다니엘 싱글배럴 셀렉트 바이더배럴 달콤한 인생 700ml,잭다니엘,700,68.0,39.44,42.0,USD,56836,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
114698000006,글렌파클라스 25년 700ml,글렌파클라스,700,378.0,227.56,40.0,USD,327936,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106758000027,엔젤스엔비 스몰 배치 700ml,듀어스,700,98.0,56.06,43.0,USD,80788,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102448000023,몰트락 SR FY24 700ml(2023 Special Release),몰트락,700,300.0,165.0,45.0,USD,237781,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
117218000006,배럴 파운데이션버번750ml,배럴크래프트스피릿,750,119.0,71.4,40.0,USD,102894,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106938000012,오켄토션 18년 700ml,오켄토션,700,105.0,49.88,53.0,USD,71882,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102448000042,몰트락 아이팟 700ml,몰트락,700,310.0,170.5,45.0,USD,245707,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
116318000013,와티 분 앤 선즈 750ml,베리 올드 세인트닉,750,250.0,137.5,45.0,USD,198151,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115348000043,바즈타운 켄터키 스트레이트 라이 위스키 750ml,바즈타운,750,60.0,45.0,25.0,USD,64849,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102418000028,잭다니엘 싱글배럴 셀렉트 바이더배럴 인생은 아름다워 700ml,잭다니엘,700,68.0,39.44,42.0,USD,56836,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106758000026,엔젤스엔비 플래그쉽 코어 700ml,듀어스,700,49.0,29.62,40.0,USD,42685,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
110737200013,탐나불린 템프라니요 1000ml,탐나불린,1000,56.0,26.32,53.0,USD,37929,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102418000016,글렌글라사 포트소이 700ml,글렌글라사,700,77.0,39.39,49.0,USD,56764,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102448000033,크래건모어 12년 750ml,탈리스커,750,90.0,46.98,48.0,USD,67702,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115408000001,카이오 캐스크 스트랭스 700ml,카이오,700,163.0,89.65,45.0,USD,129194,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
114698000041,글렌파클라스 프라이빗 캐스크 신세계 2009 700ml,글렌파클라스,700,450.0,315.0,30.0,USD,453946,,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
106938000001,오켄토션 다크 오크 1000ml,오켄토션,1000,81.0,38.48,53.0,USD,55453,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
115338000007,와일드터키101 1000ml,와일드터키,1000,48.0,28.8,40.0,USD,41503,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
102417200018,우드포드리저브 켄터키 더비 1000ml (적마 에디션),우드포드 리저브,1000,60.0,35.28,41.0,USD,50842,liquor,주류/위스키,True,1441.1,신세계(SSG)면세,2026-08-01T22:45:14Z
