prd_no,prd_opt_no,name,brand,volume_ml,regular_price,sale_price,discount_pct,currency,krw_price,category,is_dutyfree,collected_at
20000867262,20001126948,크라이겔라키33년 싱글몰트 위스키 700ml,크라이겔라키,700,3161.0,1182.21,63.0,USD,1750735,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000842606,20001086798,주라 더 사운드 1000ml,주라,1000,65.0,65.0,0.0,USD,96258,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000842605,20001086796,탐나불린 올로로소 1000ml,탐나불린,1000,53.0,53.0,0.0,USD,78487,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000842524,20001086715,탈리스커 써지 700ml,탈리스커,700,123.0,70.84,42.0,USD,104907,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000840799,20001084196,더 글렌리벳 트리플 캐스크 머추어드 디스틸러 리저브 1000ml,글렌리벳,1000,63.0,43.84,30.0,USD,64923,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001054724,20001457667,글렌모렌지 12년 어코드 1000ml,글렌모렌지,1000,77.0,57.75,25.0,USD,85522,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001054252,20001456504,더 글렌리벳 트리플 캐스크 머추어드 1000ml,글렌리벳,1000,65.0,45.24,30.0,USD,66996,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001050983,20001451054,주라 1975,주라,,8400.0,8400.0,0.0,USD,12439560,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001048185,20001446004,더 글렌그란트 오로라 1000ml,더 글렌그란트,1000,59.0,36.63,38.0,USD,54245,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001031314,20001411292,카발란 마스터 셀렉트 No1 1000ml(100cl),카발란,1000,135.0,81.0,40.0,USD,119953,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001028313,20001405169,보모어 33년 타임리스 700ml,보모어,700,2800.0,1968.4,30.0,USD,2915004,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001021525,20001393086,글렌모렌지 어 테일 오브 더 포레스트 700ml,글렌모렌지,700,80.0,60.0,25.0,USD,88854,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001018540,20001387913,류카 싱글몰트 재패니스 위스키 700ml,류카,700,183.0,164.7,10.0,USD,243904,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001018051,20001387070,몰트락 SR FY24 700ml(2023 Special Release),몰트락,700,300.0,165.6,45.0,USD,245237,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001015916,20001383926,카발란 솔리스트 만자닐랴 셰리 750ml,카발란,750,320.0,256.0,20.0,USD,379110,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001015914,20001383904,카발란 솔리스트 모스카텔 셰리 750ml,카발란,750,320.0,256.0,20.0,USD,379110,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001014658,20001381792,"스카치 싱글몰트, 글렌포레스트 싱글몰트 위스키 700ml",글랜 포레스트,700,45.0,21.46,52.0,USD,31780,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001014657,20001381791,"아이리시 싱글몰트, 프라우드 아이리시 싱글뫁트 위스키 700ml",프라우드 아이리쉬,700,60.0,28.62,52.0,USD,42383,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001009749,20001372658,산토리 하쿠슈 디스틸러스 리저브 700ml,산토리,700,117.0,117.0,0.0,USD,173265,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001009579,20001372426,더 글렌리벳 16년 1000ml,글렌리벳,1000,115.0,80.5,30.0,USD,119212,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001009578,20001372425,더 글렌리벳 14년 1000ml,글렌리벳,1000,85.0,59.5,30.0,USD,88114,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001000031,20001354099,더 글렌리벳 트리플 캐스크 머추어드 화이트 오크 1L,글렌리벳,1000,88.0,61.24,30.0,USD,90690,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000998135,20001350312,김창수 위스키 김포 2025 700ml,김창수 위스키,700,126.0,126.0,0.0,USD,186593,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000995912,20001345830,글렌글라사 리바이벌 700ml,글렌글라사,700,47.0,28.34,40.0,USD,41969,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000980647,20001319373,글래스고 1770 오리지널 700ml,글래스고,700,76.0,36.25,52.0,USD,53683,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000980644,20001319362,글래스고 1770 피티드 700ml,글래스고,700,76.0,36.25,52.0,USD,53683,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000980643,20001319361,글래스고 1770 트리플 디스틸드 700ml,글래스고,700,76.0,36.25,52.0,USD,53683,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000980633,20001319333,블라드녹 알린타 700ml,블라드녹,700,130.0,62.01,52.0,USD,91831,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000980632,20001319332,블라드녹 리오라 700ml,블라드녹,700,112.0,53.42,52.0,USD,79110,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000980625,20001319325,린도어스 캐스크 오브 린도어스 버번 II 700ml,린도어스,700,80.0,40.32,50.0,USD,59710,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000980615,20001319315,린도어스 1494 700ml,린도어스,700,69.0,34.77,50.0,USD,51491,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000967663,20001293695,오켄토션 다크 오크 1000ml,오켄토션,1000,77.0,35.11,54.0,USD,51994,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000967654,20001293671,오켄토션 아메리칸 오크 1000ml,오켄토션,1000,58.0,25.52,56.0,USD,37793,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000961822,20001282420,더 글렌리벳 그라운드브레이커스 700ml,글렌리벳,700,100.0,60.0,40.0,USD,88854,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000940542,20001246917,주라 1993 빈티지 2023 에디션 700ml,주라,700,1000.0,1000.0,0.0,USD,1480900,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000939639,20001244718,달모어 20년 2024년 에디션 700ml,달모어,700,675.0,641.25,5.0,USD,949627,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000939479,20001244358,주라 아일랜더스 익스프레션 No.3 1000ml,주라,1000,69.0,69.0,0.0,USD,102182,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000937927,20001241375,싱글톤 가든스 오브 어번던스 – 이그저틱 스파이스 그로브 1000ml,싱글톤,1000,180.0,106.56,41.0,USD,157805,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000937385,20001240315,밀크앤허니 에이펙스 알바 캐스크 700ml,밀크앤허니,700,196.0,86.43,56.0,USD,127994,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000937382,20001240305,밀크앤허니 에이펙스 데킬라 캐스크 700ml,밀크앤허니,700,196.0,86.43,56.0,USD,127994,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000937379,20001240300,밀크앤허니 에리먼츠 피티드 700ml,밀크앤허니,700,105.0,46.3,56.0,USD,68566,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000937376,20001240297,밀크앤허니 클래식 700ml,밀크앤허니,700,83.0,36.6,56.0,USD,54201,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000936534,20001238667,바카디 8년 라이캐스크 1000ml,럼,1000,59.0,26.57,55.0,USD,39348,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000934935,20001235343,더 글렌그란트 21년 700ml,더 글렌그란트,700,340.0,211.14,38.0,USD,312677,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000921990,20001216531,클라이넬리시 10년 SR FY24 700ml(2023 Special Release),탈리스커,700,198.0,112.46,43.0,USD,166542,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000921978,20001216494,롱몬 23년 700mL,롱몬,700,290.0,208.8,28.0,USD,309212,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000918671,20001211355,글렌파클라스 30년 700ml,글렌파클라스,700,888.0,843.6,5.0,USD,1249287,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000904253,20001187257,동방명 맥캘란 1990 30년 700ml,동방명,700,6500.0,3120.0,52.0,USD,4620408,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000899124,20001177894,에버펠디 16년 마데이라 캐스크 700ml,에버펠디,700,125.0,87.12,30.0,USD,129016,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000892042,20001164967,람베이 몰트 700ml,람베이,700,70.0,31.25,55.0,USD,46278,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000875655,20001140968,암룻 인디안 700ml,암룻,700,62.0,26.28,58.0,USD,38918,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000867884,20001127708,캐퍼도닉 25년 700mL,캐퍼도닉,700,480.0,334.08,30.0,USD,494739,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000867877,20001127697,캐퍼도닉 18년 피티드 700mL,캐퍼도닉,700,130.0,90.48,30.0,USD,133992,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000867131,20001126711,달모어 20년 700ml,달모어,700,675.0,641.25,5.0,USD,949627,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000846845,20001093012,달모어 컨스텔레이션 1971 700ml,달모어,700,35000.0,33250.0,5.0,USD,49239925,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000845998,20001091573,씨앤씨 뀌베 캐스크 750ml,씨앤씨,750,125.0,52.25,58.0,USD,77377,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000842592,20001086783,달모어 45년 700ml,달모어,700,24750.0,23512.5,5.0,USD,34819661,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000842591,20001086782,달모어 40년 700ml,달모어,700,15200.0,14440.0,5.0,USD,21384196,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000841039,20001084525,스모크헤드 럼리엇 700ml,글렌고인,700,59.0,28.14,52.0,USD,41673,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000840835,20001084244,롱몬 18년 700mL,롱몬,700,100.0,72.0,28.0,USD,106625,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000840831,20001084240,캐퍼도닉 21년 피티드 700ml,캐퍼도닉,700,290.0,201.84,30.0,USD,298905,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000840576,20001083940,더 글렌그란트 10년 1000ml,더 글렌그란트,1000,62.0,38.5,38.0,USD,57015,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001019446,20001389417,더 글렌그란트 2006 프라이빗 캐스크 700ml,더 글렌그란트,700,199.0,179.1,10.0,USD,265229,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001017022,20001385334,발베니 12 몬틸라 캐스크 700ml,발베니,700,88.0,70.4,20.0,USD,104255,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001010060,20001373242,카발란 솔리스트 피노 1000mL,카발란,1000,380.0,304.0,20.0,USD,450194,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001003642,20001361754,닛카 요이치 싱글 몰트 그란데 700ml,닛카 위스키,700,110.0,88.0,20.0,USD,130319,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000940650,20001247204,달모어 포트폴리오 시리즈2 2007 700ml,달모어,700,930.0,883.5,5.0,USD,1308375,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000929401,20001226673,에버펠디 21년 마데이라캐스크 700ml,에버펠디,700,248.0,210.8,15.0,USD,312174,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001034317,20001417965,브룩라디 옥토모어 16.3 700ml,브룩라디,700,230.0,230.0,0.0,USD,340607,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001003645,20001361757,닛카 미야기쿄 싱글 몰트 그란데 700ml,닛카 위스키,700,110.0,88.0,20.0,USD,130319,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000975463,20001308968,브룩라디 포트 샬롯 PMC 700ml,브룩라디,700,138.0,138.0,0.0,USD,204364,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20001025593,20001399774,브룩라디 옥토모어 14.3 700ML,브룩라디,700,230.0,230.0,0.0,USD,340607,주류/위스키/싱글 몰트,True,2026-07-24T00:15:27Z
20000842417,20001086603,조니워커 블루 라벨 750ml,조니워커,750,227.0,147.09,35.0,USD,217826,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000840754,20001084151,로얄살루트 21년 더 시그니처 블렌드 700ml,로얄살루트,700,176.0,123.55,30.0,USD,182965,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000846273,20001091971,몽키숄더 1000ml,몽키숄더,1000,50.0,26.4,47.0,USD,39096,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842406,20001086588,발렌타인 17년 700ml,발렌타인,700,94.0,65.98,30.0,USD,97710,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001042801,20001436178,발렌타인 30년 700ml,발렌타인,700,447.0,313.79,30.0,USD,464692,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842405,20001086584,발렌타인 21년 700ml,발렌타인,700,170.0,119.34,30.0,USD,176731,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001048274,20001446108,조니워커 엑스오디네어 1000ml,조니워커,1000,399.0,258.55,35.0,USD,382887,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001043676,20001437401,이글레어 12년 750ml,버팔로 트레이스,750,72.0,72.0,0.0,USD,106624,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001042852,20001436274,조니워커 블루 라벨 1000ml,조니워커,1000,302.0,195.69,35.0,USD,289797,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000978199,20001314242,와일드무어 23년 웨이킹 포레스트 700ml,와일드무어,700,188.0,93.24,50.0,USD,138079,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842425,20001086611,조니워커 18년 750ml,조니워커,750,112.0,60.92,46.0,USD,90216,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001045681,20001441491,조니워커 블루라벨 500ml,조니워커,500,160.0,103.68,35.0,USD,153540,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000977557,20001313046,로얄살루트 32년 500ml,로얄살루트,500,447.0,313.79,30.0,USD,464692,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001002796,20001359746,버팔로 트레이스 1000ml,버팔로 트레이스,1000,30.0,16.47,45.0,USD,24390,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000840752,20001084149,로얄살루트 25년 더 트레저드 블렌드 700ml,로얄살루트,700,264.0,185.32,30.0,USD,274440,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842402,20001086573,발렌타인 23년 700ml,발렌타인,700,210.0,147.42,30.0,USD,218314,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001039366,20001428359,시바스리갈 18년 700ml,시바스리갈,700,88.0,61.24,30.0,USD,90690,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000949283,20001261392,조니워커 블랙 라벨 1000ml,조니워커,1000,56.0,34.49,38.0,USD,51076,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842428,20001086614,조니워커 킹조지 5세 500ml,조니워커,500,440.0,281.6,36.0,USD,417021,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842401,20001086572,발렌타인 파이니스트 1000ml,발렌타인,1000,25.0,17.55,30.0,USD,25990,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001006029,20001365696,조니워커 아일랜드 그린 1000ml,조니워커,1000,86.0,52.97,38.0,USD,78443,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001003649,20001361761,닛카 타케츠루 퓨어 몰트 그란데 700ml,닛카 위스키,700,110.0,88.0,20.0,USD,130319,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001049626,20001448513,1792 풀프루프 싱글배럴 셀렉트 750ml,버팔로 트레이스,750,88.0,79.2,10.0,USD,117287,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000986459,20001330759,조니워커 골드 라벨 리저브 1000ml,조니워커,1000,88.0,52.09,41.0,USD,77140,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842415,20001086601,조니워커 더블 블랙 1000ml,조니워커,1000,67.0,41.27,38.0,USD,61117,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000993474,20001341995,조니워커 엑스알 21년 750ml,조니워커,750,140.0,80.64,42.0,USD,119420,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001045682,20001441492,조니워커 레드라벨 1L,조니워커,1000,29.0,14.84,49.0,USD,21977,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000945237,20001255137,부쉬밀 오리지널 아이리쉬 위스키 1000ml,부쉬밀,1000,30.0,13.5,55.0,USD,19992,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001043655,20001437358,잭다니엘 싱글배럴 헤리티지 배럴 1L,잭다니엘,1000,86.0,77.4,10.0,USD,114622,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001000924,20001355904,섀클턴 1000ml,섀클턴,1000,58.0,58.0,0.0,USD,85892,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000937931,20001241379,조니워커 엑스오디네어 750ml,조니워커,750,262.0,169.77,35.0,USD,251412,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000893288,20001166985,로더스 15년 1000ml,로더스,1000,54.0,25.75,52.0,USD,38133,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001042512,20001435587,잭다니엘 싱글배럴 배럴 스트렝스 700ml,잭다니엘,700,95.0,80.37,15.0,USD,119020,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001015526,20001383298,잭다니엘 싱글배럴 100 프루프 700ml,잭다니엘,700,68.0,38.55,43.0,USD,57089,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001014203,20001381027,버팔로 트레이스 테일러 스몰 배치 750ml,버팔로 트레이스,750,84.0,84.0,0.0,USD,124395,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000986199,20001330267,조니워커 블랙 루비 1000ml,조니워커,1000,71.0,47.14,34.0,USD,69810,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000840751,20001084148,로얄살루트 21년 더 시그니처 블렌드 1000ml,로얄살루트,1000,251.0,176.2,30.0,USD,260935,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001007659,20001368674,히비키 마스터즈 셀렉트 스페셜 에디션 700ml,산토리,700,238.0,238.0,0.0,USD,352454,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000893275,20001166963,워터프루프 블렌디드 몰트 위스키 700ml,워터프루프,700,45.0,19.08,58.0,USD,28256,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000840757,20001084154,시바스리갈 12년 블렌디드 스카치 위스키 1000ml,시바스리갈,1000,48.0,33.4,30.0,USD,49462,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000840756,20001084153,로얄살루트 21년 더 피티드 블렌드 700ml,로얄살루트,700,200.0,140.0,30.0,USD,207326,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000995913,20001345831,우드포드리저브 더블엑스오 700ml,우드포드 리저브,700,175.0,103.95,41.0,USD,153940,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000846003,20001091578,교토 쿠로오비 위스키 700ml,교토위스키,700,130.0,51.87,60.0,USD,76814,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000840788,20001084185,시바스리갈 13년 셰리 캐스크 1000ml,시바스리갈,1000,58.0,40.36,30.0,USD,59769,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001043674,20001437399,1792 스몰배치 1L,버팔로 트레이스,1000,49.0,24.69,50.0,USD,36563,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000893293,20001166990,로더스 25년 700ml,로더스,700,249.0,121.01,51.0,USD,179204,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842427,20001086613,조니워커 킹조지 5세 750ml,조니워커,750,702.0,438.04,38.0,USD,648693,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000840777,20001084174,시바스리갈 15년 1000ml,시바스리갈,1000,82.0,57.07,30.0,USD,84515,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001043682,20001437410,웰러 스페셜 리저브 750ml,버팔로 트레이스,750,96.0,56.16,42.0,USD,83167,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000995909,20001345827,잭다니엘 본디드 라이 1000ml,잭다니엘,1000,48.0,25.48,47.0,USD,37733,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000961806,20001282402,로얄살루트 21년 마이애미 폴로 에디션 700ml,로얄살루트,700,211.0,148.12,30.0,USD,219351,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000894060,20001168470,엘리먼츠오브아일라 캐스크에디트 700ml,엘리먼츠 오브 아일라,700,79.0,29.7,62.0,USD,43983,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842619,20001086812,쿠라 레키 750ml,쿠라,750,73.0,25.69,65.0,USD,38044,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000840785,20001084182,시바스리갈 13년 럼 캐스크 1000ml,시바스리갈,1000,58.0,40.36,30.0,USD,59769,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001030365,20001409566,레벨 켄터키 스트레이트 버번 위스키 750ml,레벨,750,42.0,17.15,59.0,USD,25397,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000995893,20001345810,잭다니엘 본디드 1000ml,잭다니엘,1000,48.0,25.48,47.0,USD,37733,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000978246,20001314376,와일드무어 30년 트로피칼 코스트 700ml,와일드무어,700,388.0,211.07,46.0,USD,312574,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000920350,20001213784,발렌타인 10년 1L,발렌타인,1000,44.0,30.88,30.0,USD,45730,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000894116,20001168549,엘리먼츠오브아일라 버번 700ml,엘리먼츠 오브 아일라,700,109.0,40.98,62.0,USD,60687,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842426,20001086612,조니워커 블랙 라벨 트리플 캐스크 에디션 1000ml,조니워커,1000,63.0,41.32,34.0,USD,61191,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000840775,20001084172,시바스리갈 얼티스 1000ml,시바스리갈,1000,235.0,163.56,30.0,USD,242216,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001049637,20001448524,사제락 라이 18년 750ml,버팔로 트레이스,750,1200.0,1200.0,0.0,USD,1777080,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001049632,20001448519,이글레어 17년 750ml,버팔로 트레이스,750,1200.0,1200.0,0.0,USD,1777080,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000991267,20001338629,더 디콘 1000ml,더 디콘,1000,49.0,30.87,37.0,USD,45715,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000954856,20001271619,로얄살루트 21년 빈티지 블렌디드 스카치 위스키 700ml,로얄살루트,700,211.0,146.85,30.0,USD,217470,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000937242,20001240007,람베이 스몰 배치 블렌드 700ml,람베이,700,47.0,20.53,56.0,USD,30403,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000893299,20001167006,아일레이 미스트 17년 700ml,아일레이 미스트,700,95.0,44.46,53.0,USD,65841,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000867848,20001127650,탈버트 셀틱 몰트 위스키 700ml,탈버트,700,56.0,19.26,66.0,USD,28522,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000858698,20001112925,페이머스 그라우스 블랙알파 에디션 700ml,더 페이머스 그라우스,700,46.0,20.7,55.0,USD,30655,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842622,20001086817,쿠라 8년 아와모리 700ml,쿠라,700,202.0,100.19,50.0,USD,148371,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001054249,20001456501,제임슨 트리플 트리플 1000ml,제임슨,1000,47.0,33.84,28.0,USD,50114,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001043681,20001437409,웰러 싱글배럴 750ml,버팔로 트레이스,750,330.0,330.0,0.0,USD,488697,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001015870,20001383680,크래프트브로스 라이프 체 53 500ml,크래프트브로스,500,65.0,38.35,41.0,USD,56793,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001015869,20001383679,크래프트브로스 라이프 먼로 48 500ml,크래프트브로스,500,65.0,38.35,41.0,USD,56793,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001010529,20001374084,닛카 더 닛카 리미티드 700ml,닛카 위스키,700,1500.0,1200.0,20.0,USD,1777080,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20001003497,20001361434,로얄살루트 21년 해리스 리드 에디션 700ml,로얄살루트,700,229.0,159.38,30.0,USD,236026,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000919212,20001212160,듀어스 더블더블 36년 500ml,듀어스,500,1800.0,749.7,58.0,USD,1110231,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000894064,20001168474,맥네어스 럼릭 12년 700ml,맥네어스 럼 릭,700,106.0,39.85,62.0,USD,59014,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000893297,20001167004,아일레이 미스트 10년 700ml,아일레이 미스트,700,65.0,30.42,53.0,USD,45049,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000867130,20001126710,듀어스 16년 1000ml,듀어스,1000,85.0,59.24,30.0,USD,87729,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000867116,20001126696,듀어스 25년 750ml,듀어스,750,357.0,215.44,40.0,USD,319045,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000846097,20001091760,더 와이즈맨 켄터키 스트레이트 라이 위스키 750ml,더와이즈맨,750,71.0,44.51,37.0,USD,65915,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000846089,20001091751,더 와이즈맨 켄터키 스트레이트 버번 위스키 750ml,더와이즈맨,750,71.0,44.51,37.0,USD,65915,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842626,20001086825,쿠라 더 위스키 클래식 700ml,쿠라,700,125.0,64.0,49.0,USD,94778,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000842603,20001086794,우미키 750ml,우미키,750,73.0,35.62,51.0,USD,52750,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
20000840758,20001084155,시바스리갈 25년 700ml,시바스리갈,700,389.0,270.74,30.0,USD,400939,주류/위스키/블렌디드,True,2026-07-24T00:15:27Z
