술이름,기준가_HKD,정가_HKD,환율_HKDKRW,기준가_KRW,반입추정가_KRW_관세20,반입추정가_KRW_FTA0,재고,출처,가져온날짜,URL,비고
"Ardnamurchan - AD/ Mezcal Release 2025, 7y, 55%",880.0,,179.673829,158113,404061,336717,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-ad-mezcal-release-2025-7y-55,
"Glenfarclas - 185th Anniversary Edition, 46%",1390.0,,179.673829,249747,638233,531861,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glenfarclas-185-anniversary-edition-46,
"Glenfarclas - 18y, 43%, 1 Litre",1280.0,,179.673829,229983,587726,489772,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glenfarclas-18y-43-1-litre,재고없음
"Glenfarclas - 15y, Tasting Pack Set, with 2x 50ml mini (105 Cask Strength & 25y)",980.0,,179.673829,176080,449976,374980,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glenfarclas-15y-tasting-pack-set-with-2x-50ml-mini-105-cask-strength-25y,재고없음
"Ardbeg - Anthology, 15y, V3, 46%",1230.0,,179.673829,220999,564767,470639,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardbeg-anthology-15y-v3-48,
"Dalmore - 12y, 40%",580.0,,179.673829,104211,266313,221928,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dalmo-0001,
"Glenfiddich - 16y, Aston Martin Formula 1 Limited Edition, Formula One Team, 43%, 70cl",838.0,,179.673829,150567,384777,320647,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glenfiddich-16y-limited-edition-partner-with-aston-martin-formula-one-team-43-70cl,
"Ardnamurchan - AD/ Rum Cask Release 2023, 6y, 55%",880.0,,179.673829,158113,404061,336717,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-ad-rum-cask-release-6y-55-b,
"Adelphi - The Kincardine, Single Malt Scotch + Indian Whisky 7y, 52.9%, 820b",2030.0,,179.673829,364738,932095,776746,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-the-kincardine-single-malt-scotch-indian-whisky-7y-52-9-820b,
"GlenDronach - 15y, Revival, 46%",1100.0,,179.673829,197641,505076,420896,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glendronach-15y-revival-46,재고없음
"Woodrow's - Girvan 30y, 53.7%, Single Grain Whisky",2680.0,,179.673829,481526,1230549,1025458,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/woodrows-girvan-30y-53-7-single-grain-whisky,
"Ardbeg - Uigeadail , 54.2%",920.0,,179.673829,165300,422427,352023,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardbeg-uigeadail-57-1,재고없음
"Dram Mor - Glenturret Distillery, Ruadh Maor ( 1st Fill White Port ), 10y, 58.7%, 308b",1600.0,,179.673829,287478,734656,612213,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dram-mor-single-malt-glenturret-ruadh-maor-peated-10y-58-7-b,
"Balvenie - Double Wood, 12y, 40%",620.0,,179.673829,111398,284680,237233,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/balvenie-double-wood-12y-43,
"Kilkerran -  8y, Sherry Cask Matured, 57.4%",1200.0,,179.673829,215609,550993,459161,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/kilkerran-8y-sherry-cask-strength-57-4,
"Wormtub - Speyside, 10y, 56.1%",850.0,,179.673829,152723,390287,325239,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/wormtub-speyside-10y-56-1,
"Springbank - 21y (2024 release), 46%",6800.0,,179.673829,1221782,3122288,2601907,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/springbank-21-46,
"Springbank - 18y, 46%",2880.0,,179.673829,517461,1322382,1101985,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/springbank-18-46,
Longrow - Peated 46%,780.0,,179.673829,140146,358146,298455,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/longrow-peated-46,
"Kilkerran - ""Heavily Peated"" Batch 9, 59.2%",860.0,,179.673829,154519,394876,329064,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/kilkerran-heavily-peated-batch-9-59-2,재고없음
"Kilkerran - 16y, 46%",1100.0,,179.673829,197641,505076,420896,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/kilkerran-16y-46,
"Kilkerran - 12y, 46%",780.0,,179.673829,140146,358146,298455,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/kilkerran-12y-46,
"Kowloon Spirits - Single Malt Whiskey, 40%, 750ml",700.0,,179.673829,125772,321413,267844,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/kowloon-single-malt-whiskey-40-750ml,
"Caskells - Auchroisk 9y, 2009, 46%, 74b",920.0,,179.673829,165300,422427,352023,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/csk-000001,재고없음
"The Portuguese - Small Batch Blended Whisky, 48%",580.0,,179.673829,104211,266313,221928,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-portuguese-small-batch-blended-whisky-48,재고없음
"Venakki Woodwork - Portuguese Single Malt, Matured in Madeira Medium Rich Cask N.10, 63.5%",2400.0,,179.673829,431217,1101984,918320,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/venakki-woodwork-portuguese-single-malt-matured-in-madeira-medium-rich-cask-10-63-5,
"Venakki Woodwork - Portuguese Single Malt, Matured in Douro Wine STR Cask N.9, 64.8%",2200.0,,179.673829,395282,1010151,841793,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/venakki-woodwork-portuguese-single-malt-matured-in-douro-str-cask-9-64-8,
"Venakki Woodwork - Portuguese Single Malt, Matured in Brandy Cask N.5, 65.5%",2350.0,,179.673829,422233,1079025,899187,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/venakki-woodwork-portuguese-single-malt-matured-in-brandy-cask-5-65-5,
"Venakki Woodwork - Portuguese Single Malt, Matured in 20y Port Tawny Cask N.1, 63.8%",2800.0,,179.673829,503087,1285649,1071374,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/venakki-woodwork-portuguese-single-malt-matured-in-port-vintage-tawny-cask-1-63-8,
"Darkness - Speyside Single Malt, 8y, 47.8%",680.0,,179.673829,122178,312228,260190,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/darkness-single-malt-8y-47-8,
"That Boutique-y Whisky Co. - American Bourbon Whiskey, 10y, 45.8%",890.0,,179.673829,159910,408653,340544,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/that-boutique-y-whisky-co-american-bourbon-whiskey-10y-45-8,
"That Boutique-y Whisky Co. - Islay Single Malt, 45.8%",600.0,,179.673829,107804,275495,229579,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/that-boutique-y-whisky-co-islay-single-malt-45-8,재고없음
"That Boutique-y Whisky Co. - Irish whiskey, 21y, 45.8%",1480.0,,179.673829,265917,679556,566297,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/that-boutique-y-whisky-co-irish-whiskey-21y-45-8,
"That Boutique-y Whisky Co. - English Rye, 8y, 45.8%",600.0,,179.673829,107804,275495,229579,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/that-boutique-y-whisky-co-english-rye-8y-45-8,
"That Boutique-y Whisky Co. - Canadian Corn Whisky, 8y, 45.8%",500.0,,179.673829,89837,229580,191317,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/that-boutique-y-whisky-co-canadian-corn-8y-47-8,
"That Boutique-y Whisky Co. - Blended Grain, 30y, 45.8%",1280.0,,179.673829,229983,587726,489772,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/that-boutique-y-whisky-co-blended-grain-30y-45-8,
"That Boutique-y Whisky Co. - Peated HIghland Single Malt, 18y, 45.8%",1350.0,,179.673829,242560,619867,516556,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/that-boutique-y-whisky-co-highland-peated-single-malt-18y-45-8,
"That Boutique-y Whisky Co. - Speyside Single Malt, 12y, 45.8%",780.0,,179.673829,140146,358146,298455,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/that-boutique-y-whisky-co-speyside-single-malt-10y-56-1,
"Lagavulin - 8y, 48%",680.0,,179.673829,122178,312228,260190,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/lagavulin-8y,재고없음
"Talisker - Storm, Single Malt, 70cl, 45.8%",500.0,,179.673829,89837,229580,191317,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/talisker-storm-single-malt,재고없음
"Smokehead - Extra Rare, 1 Ltr",680.0,,179.673829,122178,312228,260190,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/smokehead-extra-rare-1-ltr,재고없음
"Smokehead - Unfiltered Islay Single Malt Whisky, 46%",600.0,,179.673829,107804,275495,229579,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/smokehead-unfiltered-islay-single-malt-whisky-46,재고없음
"Aberfeldy - Single Malt Scotch Whisky 12y, 40%, 75cl",500.0,,179.673829,89837,229580,191317,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/aberfeldy-single-malt-scotch-whisky-12y-43-75cl,
"Aberfeldy - Single Malt Scotch Whisky 16y, 40%, 70cl",850.0,,179.673829,152723,390287,325239,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/aberfeldy-single-malt-scotch-whisky-16y-40-70cl,
"Buffalo Trace - Kentucky Straight Bourbon Whiskey, 45%, 75cl",400.0,,179.673829,71870,183665,153054,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/buffalo-trace-kentucky-straight-bourbon-whiskey-45-75cl,재고없음
"GlenDronach - 12y, Original, 43%",550.0,,179.673829,98821,252539,210449,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glendronach-12y,
"Laphroaig - Select Cask, 40%",590.0,,179.673829,106008,270906,225755,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/laphr-0006,재고없음
"Adelphi Limited - Mortlach 36y, 1986, 51.4%, 176b",8850.0,,179.673829,1590113,4063566,3386305,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-mortlach-36y-51-4-b,
"Ardbeg - 30y, ""Very Old"", 40% Abv, peated Islay single malt scotch whisky",19800.0,,179.673829,3557542,9091370,7576141,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardbeg-30y-46,
"Glenmorangie - The Nectar d'Or, 16y, 46%",850.0,,179.673829,152723,390287,325239,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/gmora-0008,재고없음
"Rare Find - Dailuaine 15y, 55.3%",1460.0,,179.673829,262324,670374,558645,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/rare-find-dailuaine-15y-55-3,재고없음
"Rare Find - Ledaig 12y, 56.5%",1900.0,,179.673829,341380,872403,727003,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/rare-find-ledaig-12y-56-5,
"Ardnamurchan - AD/ Sherry Cask Release 2024, 5y, 50%, peated",880.0,,179.673829,158113,404061,336717,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-ad-sherry-cask-release-2024-50,
"Ardnamurchan - AD/ Paul Launois Release 2024, 7y, 57.3%, 3198B",880.0,,179.673829,158113,404061,336717,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-ad-paul-launois-release-2024-57-3,
"Tamdhu - Speyside Single Malt Scotch Whisky, Aged 15 Years, 46%",1150.0,,179.673829,206625,528034,440029,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/tamdhu-speyside-single-malt-scotch-whisky-aged-15-years-46,
"Tamdhu - Speyside Single Malt Scotch Whisky, Batch Strength 57.5%",880.0,,179.673829,158113,404061,336717,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/tamdhu-speyside-single-malt-scotch-whisky-batch-strength-57-5,재고없음
"Tamdhu - Speyside Single Malt Scotch Whisky, Aged 12 Years, 43%",590.0,,179.673829,106008,270906,225755,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/tamdhu-speyside-single-malt-scotch-whisky-aged-12-years,재고없음
Ardnamurchan - AD/10y (10th Anniversary) 50%,880.0,,179.673829,158113,404061,336717,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-single-malt-scotch-whisky-10y-50-70cl,
"The First Editions - Fettercairn 14y, 2008, 58.1%, 214b",1680.0,,179.673829,301852,771389,642824,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-fettercairn-14y-2008-58-1-b,
"The First Editions - Auchroisk 25y, 1996, 48%, 541b",2780.0,,179.673829,499493,1276464,1063720,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-auchroisk-25y-1996-48-b,
"Murray McDavid - Cask Craft, Tullibardine distillery, Sherry Cask Finish, 44.5%",500.0,,179.673829,89837,229580,191317,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-cc-tullibardine-nas-sherry-cask-finish-44-5,재고없음
"Murray McDavid - Cask Craft, Benrinnes Distillery, Port Cask Finish, 44.5%",460.0,,179.673829,82650,211214,176011,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-cc-benrinnes-nas-port-cask-finish-44-5,
"Murray McDavid - Cask Craft, Inchgower Distillery, Madeira Cask Finish, 44.5%",460.0,,179.673829,82650,211214,176011,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-cc-inchgower-nas-madeira-cask-finish-44-5,
"Murray McDavid - Crafted Blend, Rebel's Reserve, 50%, 1658b",600.0,,179.673829,107804,275495,229579,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-cb-rebels-reserve-nas-50,
"Murray McDavid - Crafted Blend, Half n Half 13y, 2010-2014, Spey Valley Stout Cask Finish, Lowland, 51.5%, 660b",800.0,,179.673829,143739,367328,306107,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-cb-half-n-half-13y-51-5,
"Murray McDavid - The Vatting, The Speysiders 13y, 2010-2024, blended malt, px cask finish, 54.1%, 1294b",840.0,,179.673829,150926,385694,321412,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-tv-speysiders-13y-54-1,
"Murray McDavid - Select Grain, North British 15y, 2009-2024, Islay & Tokaji & Olo finish, 49.5%, 963b",990.0,,179.673829,177877,454568,378807,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-sg-north-british-15-49-5,재고없음
"Murray McDavid - Benchmark, Glentauchers 9y, 2014-2024, st julien wine cask finish, 52.1%, 1326b",930.0,,179.673829,167097,427020,355850,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-bm-glentauchers-9y-52-1,재고없음
"Murray McDavid - Benchmark, Inchgower 15y, 2009-2024, Pacherenc wine cask finish, 53.1%, 1493b",1450.0,,179.673829,260527,665782,554818,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-bm-inchgower-15y-53-1,
"Murray McDavid - Benchmark, Miltonduff 15y, 2008-2024, OLO PX finish, 53.9%, 1493b",1450.0,,179.673829,260527,665782,554818,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-bm-miltonduff-15y-53-9,
"Murray McDavid - Benchmark, Caol Ila 12y, 2012-2024, wild beer stout cask finish, 52.3%, 1502b, Peated",1300.0,,179.673829,233576,596908,497423,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-bm-caol-ila-12y-52-3,재고없음
"Murray McDavid - Benchmark, Aultmore 15y, 2008-2024, PX & OL & Amarone wine cask finish, 51.4%, 1127b",1450.0,,179.673829,260527,665782,554818,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-bm-aultmore-15y-51-4-70cl,
"Murray McDavid - Mission Gold, North British 35y, 1988-2024, ex-islay cask finish, 52.1%, 727b",2400.0,,179.673829,431217,1101984,918320,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-mg-north-british-35y-52-1-70cl,
"Murray McDavid - Mission Gold, Fettercairn 28y, 1995-2024, PX OL Wine finish, 51.2%, 667b",2880.0,,179.673829,517461,1322382,1101985,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/murray-mcdavid-mg-fettercairn-28-51-2-70cl,
"The First Editions - Benrinnes 15y, 2007, 55.6%, 277b",1650.0,,179.673829,296462,757615,631345,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-benrinnes-15y-2007-55-6-b,
"Glenfiddich - 18y, 40%",980.0,,179.673829,176080,449976,374980,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glenfiddich-18y,재고없음
"Glenfiddich - 15y, 40%",550.0,,179.673829,98821,252539,210449,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glenfiddich-15y,재고없음
"Woodrow's - Mannochmore 15y, 54.1%",1480.0,,179.673829,265917,679556,566297,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/woodrows-mannochmore-15y-54-1,
"The First Editions - Royal Brackla 15y, 2007, 56.6%, 162b",1420.0,,179.673829,255137,652008,543340,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-royal-brackla-15y-2007-56-6-b,
"Rare Find - Mortlach 10y, 59.3%",1460.0,,179.673829,262324,670374,558645,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/rare-find-mortlach-10y-59-3,
"Dalmore - 12y, 40% Sherry",890.0,,179.673829,159910,408653,340544,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/dalmo-0002,재고없음
"Ardbeg - Spectacular, 46%",1100.0,,179.673829,197641,505076,420896,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardbeg-spectacular-47,재고없음
"Glenmorangie - A Tale of the Forest, 46%",1090.0,,179.673829,195844,500483,417069,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glenmorangie-a-tale-of-the-forest-46,
"Glenmorangie - A Tale of Tokyo, 46%",1180.0,,179.673829,212015,541809,451507,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glenmorangie-a-tale-of-tokyo-46,재고없음
"Mortlach - Special Release 2023, 58%",2800.0,,179.673829,503087,1285649,1071374,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/mortlach-special-release-2023-nad-58,
"Singleton of Glendullan - Special Release 2023, 14y, 55%",1320.0,,179.673829,237169,606090,505075,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/singleton-of-glendullan-special-release-2023-14y-55,
"Glenkinchie - Special Release 2023, 27y, 58.3%",3410.0,,179.673829,612688,1565736,1304780,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glenkinchie-special-release-2023-27y-58-3,재고없음
"Clynelish - Special Release 2023, 10y, 57.5%",1620.0,,179.673829,291072,743840,619867,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/clynelish-special-release-2023-10y-57-5,
"Oban - Special Release 2023, 11y, 58%",1456.0,,179.673829,261605,668537,557114,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/oban-special-release-2023-11y-58,
"The Maltman - Master Series, Edition 2, Glenrothes 25y, 1989, 48.2%(Brown Box)",31800.0,,179.673829,5713628,14601291,12167742,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/maltm-0004,
"Rare Find - Glenallachie 14y, 62.3%",1680.0,,179.673829,301852,771389,642824,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/rare-find-glenallachie-14y-62-3,
"Highland Park - 18y, 43%, Viking Pride, Full-Bodied & Refined, 700ml",1550.0,,179.673829,278494,711697,593081,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/highland-park-18y-43-viking-pride-2020-batch,재고없음
"The First Editions - North British (Single Grain) 33y, 1988, 48.9%, 157b",2900.0,,179.673829,521054,1331564,1109637,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-north-british-33y-1988-48-8-b,
"The First Editions - Dailuaine 21y, 2000, 56.3%, 249b",2100.0,,179.673829,377315,964236,803530,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-dailuaine-21y-2000-56-3-b,
"Glenfiddich - Ultimate, 38y",73800.0,,179.673829,13259929,33886014,28238345,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/gfidd-0004,
"Jura - 12y Sherry cask , 40%",490.0,,179.673829,88040,224988,187490,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/jura-12y-sherry-cask-40,
"Balvenie - Stories Series ""The Week of Peat"" 14y, 48.3%",1320.0,,179.673829,237169,606090,505075,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/balvenie-stories-series-14y-40,
"Fettercairn - 16y, 46.4%, 70cl",860.0,,179.673829,154519,394876,329064,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/fettercairn-16y-43-70cl,
"Balvenie - Double Wood, 12y, 40%, with Rock Tumbler + Ice Ball Mold",850.0,,179.673829,152723,390287,325239,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/balvenie-double-wood-12y-43-with-tea-cup,재고없음
"Nikka - Whisky From The Barrel, 51.4%, 500ml",500.0,,179.673829,89837,229580,191317,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/nikka-0005,
"Fettercairn - 18y, 46.8%, 70cl",2160.0,,179.673829,388095,991785,826487,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/fettercairn-18y-43-70cl,
"Macallan - A Night On Earth in Scotland, 2023 Release, 43%",980.0,,179.673829,176080,449976,374980,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-a-night-on-earth-in-scotland-2023-release-43,
"The First Editions - Craigellachie 15y, 2007, 56.3%, 561b",1780.0,,179.673829,319819,817304,681087,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-craigellachie-15y-2007-56-3-b,
"Macallan - Harmony Collection 3, Amber Meadow, 44.2%",1780.0,,179.673829,319819,817304,681087,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macallan-harmony-collection-3-44-2,
"Adelphi Selection - Linkwood 11y, 2011, 59.1%, 255b",1500.0,,179.673829,269511,688741,573951,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-selection-linkwood-2011-11y-59-1-b,재고없음
"Adelphi Limited - Breath of Speyside 30y, 1992, 50.3%, 194b",5600.0,,179.673829,1006173,2571295,2142746,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphis-breath-of-speyside-1992-30y-50-3-b,
"Ardnamurchan - AD/ Paul Launois Release 2023, 6y, 57.1%, 2676b",1060.0,,179.673829,190454,486709,405591,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/ardnamurchan-single-malt-paul-launois-2023-57-1-b,재고없음
"The First Editions - Craigellachie 14y, 2008, 56.8%, 242b",1680.0,,179.673829,301852,771389,642824,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-craigellachie-14y-2008-56-8-b,
"GlenDronach - 21y Parliament, 48%",1980.0,,179.673829,355754,909136,757614,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/gdron-0004,재고없음
"GlenDronach - 1993 Cask#6345, PX Butt, 29y, 54.6%, 622B",8980.0,,179.673829,1613471,4123257,3436048,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/glendronach-29y-48,
"Maclean's Nose - Blended Scotch Whisky, 46%, 70cl",390.0,,179.673829,70073,179073,149227,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/macleans-nose-blended-scotch-whisky-46-70cl,
"The First Editions - Cragganmore 26y, 1995, 54.7%, 590b",3980.0,,179.673829,715102,1827457,1522881,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-cragganmore-26y-1995-54-7-b,
"The First Editions - Ben Nevis 24y, 1996, 57%, 258b",3460.0,,179.673829,621671,1588693,1323911,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/the-first-editions-ben-nevis-24y-1996-57-b,
"Adelphi Selection - Glenrothes 15y, 2007, 59.6%, 389b",1430.0,,179.673829,256934,656600,547167,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphi-selection-glenrothes-15y-2007-59-6-b,재고없음
"Adelphi's - Breath of the Isles 16y, 2007, 57.4%, 280b",1630.0,,179.673829,292868,748430,623692,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/adelphis-breath-of-the-isles-16y-2007-57-4-b,
"Edinburgh Whisky - An Islay Distillery 9y, 46.3%",890.0,,179.673829,159910,408653,340544,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/edinburgh-whisky-single-malt-islay-9y-46-3-70cl,재고없음
"Edinburgh Whisky - A Highland Distillery 9y, 46.3%",790.0,,179.673829,141942,362736,302280,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/edinburgh-whisky-single-malt-highland-9y-46-3-70cl,
"Rare Find - Highland Blended Malt Scotch 27y, 52.3%",2750.0,,179.673829,494103,1262690,1052242,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/rare-find-highland-blended-malt-27y-52-3-70cl,재고없음
"Rare Find - Blended Malt Scotch 34y, 54.9%",4980.0,,179.673829,894776,2286618,1905515,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/rare-find-highland-blended-malt-34y-54-9-70cl,
"Whisky Row - Blended Malt Scotch, Smooth & Sweet, 46%",390.0,,179.673829,70073,179073,149227,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/whisky-row-blended-malt-scotch-whisky-smooth-sweet-46-70cl,
"Whisky Row - Blended Malt Scotch, Rich & Spicy, 46%",390.0,,179.673829,70073,179073,149227,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/whisky-row-blended-malt-scotch-whisky-rich-spicy-46-70cl,
"Gleann Mor Spirits - Lowland Distillery, 8y, 50%",750.0,,179.673829,134755,344369,286974,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/gleann-mor-single-malt-lowland-8y-50-70cl,재고없음
"Gleann Mor Spirits - Blended Irish Whiskey, 43%",590.0,,179.673829,106008,270906,225755,N,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/gleann-mor-blend-irish-whiskey-1st-fill-oloroso-finished-43-70cl,재고없음
"Firkin Gin - Gin, Rested in Oak Casks, Bourbon, 46%, 70cl",390.0,,179.673829,70073,179073,149227,Y,Caskells(Shopify products.json),2026-08-10,https://www.caskells.com/products/firkin-gin-gin-rested-in-oak-casks-bourbon-46-70cl,
