술이름,기준가_HKD,정가_HKD,환율_HKDKRW,기준가_KRW,반입추정가_KRW_관세20,반입추정가_KRW_FTA0,재고,출처,가져온날짜,URL,비고
"Macallan - Rare Cask 2016 release, 43%",3480.0,,192.283674,669147,1710019,1425015,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/macal-0014,
"Alba Collection - Mini Potstill, with 2 wee GG, 200ml vol",560.0,,192.283674,107679,275176,229313,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/albac-0017,
"Alba Collection - Big Barrel, with 2 wee GG, 350ml vol",790.0,,192.283674,151904,388194,323495,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/albac-0015,
"Alba Collection - Globe, mini, 200ml vol",480.0,,192.283674,92296,235864,196554,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/albac-0014,
"Alba Collection - Golfer Man , 350ml vol",680.0,,192.283674,130753,334142,278452,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/albac-0013,
"Alba Collection - Card insert tap, 2 shot, 350ml vol",850.0,,192.283674,163441,417677,348064,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/albac-0012,
"Alba Collection - Golf Club, 200ml vol",480.0,,192.283674,92296,235864,196554,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/albac-0007,
"Alba Collection - Mini Potstill, 200ml vol",320.0,,192.283674,61531,157244,131036,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/albac-0004,재고없음
"Ardbeg - Wee Beastie, 5y, 47.4%",630.0,,192.283674,121139,309573,257978,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/ardbe-0005,재고없음
"Ardbeg - Corryvreckan, 57.1%",1120.0,,192.283674,215358,550352,458626,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/ardbe-0004,재고없음
"Ardbeg - An Oa, 46.6%",780.0,,192.283674,149981,383279,319400,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/ardbe-0002,재고없음
"Ardbeg - 10y, 46%",770.0,,192.283674,148058,378365,315304,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/ardbe-0001,재고없음
"The Maltman - Master Series, Edition 1, Macallan 25y, 1989, 47.9%, 385b (Cream Box)",28000.0,,192.283674,5383943,13758774,11465645,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/maltm-0005,
"Bowmore - 18y, 43%",1230.0,,192.283674,236509,604403,503670,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/bowmore-18y-43,재고없음
"Hepburn's Choice (NEW) - Craigellachie 11y, 372b",1020.0,,192.283674,196129,501212,417676,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-hc00027,재고없음
"Sakurao - 3y, Single Cask #5149, 59.6%, (Asia Exclusive)",3320.0,,192.283674,638382,1631398,1359498,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/sakurao-sakurao-single-cask-5149-single-malt-japnese-whisky-59-6,
"Talisker - 25y, 45.8%",3580.0,,192.283674,688376,1759159,1465966,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/talis-0007,재고없음
"Yamazaki - Distiller's Reserve, NAS, 43%",1040.0,,192.283674,199975,511040,425867,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/yamaz-0004,
"Yamazaki - 18y, 43%",7980.0,,192.283674,1534424,3921251,3267709,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/yamaz-0005,
"Hibiki - Harmony (NAS), 43%",990.0,,192.283674,190361,486471,405393,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hibik-0008,
"Yamazaki - 12y, 50ml, 43%",250.0,,192.283674,48071,122846,102372,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/yamaz-0002,
"Drunken Master - NeoGeo, 30th Anniversary, SNK Edition 2, Bushmills 16y, 2002, 56.3%",7000.0,,192.283674,1345986,3439694,2866412,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/drunken-master-neogeo-30th-anniversary-bushmills-16y-2002-56-3-snk-2nd-edition,
"Drunken Master - NeoGeo, 30th Anniversary, SNK Edition 3, Cooley 17y, 2002, 55.8%",7000.0,,192.283674,1345986,3439694,2866412,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/drunken-master-neogeo-30th-anniversary-cooley-17y-2002-55-8-snk-3rd-edition,
"The First Editions Authors' Series - Ardbeg 21y, 1993, 56.4%, Rudyard Kipling",15100.0,,192.283674,2903483,7419909,6183257,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-as00001,
"The Whisky Agency - Irish Single Malt, XO, 48.4 %",2370.0,,192.283674,455712,1164581,970484,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/wa-0000004,
Copper Dog - 40% 70cl,400.0,,192.283674,76913,196553,163794,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/coppe-0001,
Johnnie Walker - Blue Legendary Eight,3630.0,,192.283674,697990,1783727,1486440,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/jw-bl00004,
"Balvenie - Portwood, 21y, 40%",2880.0,,192.283674,553777,1415188,1179323,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/balve-0002,재고없음
"Nikka - Days, 40%",690.0,,192.283674,132676,339056,282547,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/nikka-days-40,재고없음
"Highland Park - 12y, 40%, Viking Honour",650.0,,192.283674,124984,319399,266166,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/highl-0001,
"Macallan - Triple Cask, 12y, 2018 release, 40%",660.0,,192.283674,126907,324313,270261,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/macallan-triple-cask-12y-43-2018,
"Macallan - Double Cask, 12y, 2018 release, 40%",680.0,,192.283674,130753,334142,278452,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/macal-0001,재고없음
"Highland Park - 21y, 46%, 2020 Release",3280.0,,192.283674,630690,1611741,1343117,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/highland-park-21y-2020-release-46,
"Highland Park - 18y, 43%, Viking Pride",1860.0,,192.283674,357648,913977,761647,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/highland-park-18y-43-batch-20,
"Highland Park - 15y, 44%, Viking Heart, with Leather Bag",1185.0,,192.283674,227856,582291,485242,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/highland-park-15y-bag-44-2021,
"Laphroaig - 28y, Limited Edition, 44.4%",7880.0,,192.283674,1515195,3872111,3226759,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/laphroaig-28y-bottled-2018-cask-strength-44-4,
"Nikka - Tailored, Premium Blended Whisky",1200.0,,192.283674,230740,589661,491384,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/nikka-0004,재고없음
"Mars - Komagatake, Tsunuki Aging, 2020 Release, 54%",1480.0,,192.283674,284580,727250,606042,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/mars-k0008,재고없음
"The First Editions - Bowmore 23y, 48%, 1996, 116b",3730.0,,192.283674,717218,1832865,1527387,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-tfe0010,
"Laphroaig - 25y, 2016, Edition, 48.6%",5800.0,,192.283674,1115245,2850031,2375026,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/laphr-0003,재고없음
"Laphroaig - Quarter Cask, 48%",790.0,,192.283674,151904,388194,323495,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/laphr-0005,재고없음
"Lagavulin - 16y, 43%",980.0,,192.283674,188438,481557,401298,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/lagav-0003,재고없음
"Taketsuru - 竹鶴 Pure Malt Whisky 17YO, 43%, 70cl",4380.0,,192.283674,842202,2152264,1793553,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/taket-0002,
Hakushu - 18y,6480.0,,192.283674,1245998,3184173,2653477,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hakus-0003,
"John Walker & Sons - Private Collection 2017, 46.8%",9280.0,,192.283674,1784392,4560049,3800041,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/jw-as00003,
"Johnnie Walker - Blue Label, 40%, 75cl",1500.0,,192.283674,288426,737078,614232,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/jw-bl00001,재고없음
"Taketsuru - 竹鶴  Pure Malt Whisky 21YO, 43%, 70cl",6000.0,,192.283674,1153702,2948309,2456924,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/taket-0003,
"Yamazaki - 12y, 43%",1880.0,,192.283674,361493,923803,769835,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/yamaz-0001,
"Clynelish - 14y, 46%",660.0,,192.283674,126907,324313,270261,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/clyne-0001,재고없음
"Dalmore - 15y, 40%",1050.0,,192.283674,201898,515954,429962,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/dalmo-0003,
"Bowmore - 25y, 43%",5900.0,,192.283674,1134474,2899171,2415976,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/bowmo-0003,
"Bowmore - 15y, 43%",990.0,,192.283674,190361,486471,405393,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/bowmore-15y,
"Bowmore - 12y, 40%",430.0,,192.283674,82682,211296,176080,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/bowmo-0001,
"Berry's - Linkwood 19y, 1993, 46%",1780.0,,192.283674,342265,874665,728888,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/berry-0005,
"Berry's - Glenlivet 39y, 1974, 56%",9500.0,,192.283674,1826695,4668156,3890130,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/berry-0008,
"Berry's - Exceptional Casks, Caol lla 33y, 1981, 46%",19800.0,,192.283674,3807217,9729419,8107849,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/berry-0022,
"Berry's - Exceptional Casks, Bunnahabhain 28y, 1987, 49.4%, Cask #2483",8800.0,,192.283674,1692096,4324185,3603488,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/berry-0021,
"Berry's - Bowmore 11y, 2001, 46%",1250.0,,192.283674,240355,614232,511860,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/berry-0015,재고없음
"Berry's - Blair Athol 23y, 1989, 46%",1900.0,,192.283674,365339,933631,778026,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/berry-0017,
"Berry's - Arran 16y, 1997, 46%",1360.0,,192.283674,261506,668284,556903,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/berry-0019,재고없음
"Drunken Master - NeoGeo, 30th Anniversary, SNK Edition 1, Edradour 10y, 2009, 57.4%",7000.0,,192.283674,1345986,3439694,2866412,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/drunk-0001,
"Ardnamurchan - AD/04.21:03 Release, 5y, 46.8%",650.0,,192.283674,124984,319399,266166,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/ardnamurchan-single-malt-04-21-03-5y-46-8-batch-3,
"Ardnamurchan - AD/01.21:01 Release, 5y, 46.8%",650.0,,192.283674,124984,319399,266166,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/ardnamurchan-single-malt-01-21-01-5y-46-8-batch-2,
Ardnamurchan - First AD Tasting Pack,450.0,,192.283674,86528,221124,184270,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/adp-ard006,
"The First Editions - Glen Keith 28y, 1993, 56.4%, 149b",4380.0,,192.283674,842202,2152264,1793553,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/the-first-editions-glen-keith-28y-1993-56-4-149b,
"The First Editions - Tamnavulin 27y, 47.6%, 1991, 255b",3120.0,,192.283674,599925,1533120,1277600,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-tfe0043,
"The First Editions - Royal Lochnagar 19y, 55.5%, 2000, 384b",1980.0,,192.283674,380722,972943,810786,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-tfe0036,재고없음
"The First Editions - Macduff 21y, 1997, 54.4%, 288b",2480.0,,192.283674,476864,1218635,1015530,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-tfe0033,
"The First Editions - Glen Keith 26y, 1993, 56.7%, 162b",2750.0,,192.283674,528780,1351308,1126090,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-tfe0018,
"The First Editions - Bruichladdich 28y, 50.7%, 1991, 295b",4990.0,,192.283674,959496,2452011,2043343,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-tfe0011,
"Adelphi Selection - Glen Keith, 23y, 1995, 60.5%, 137b",3480.0,,192.283674,669147,1710019,1425015,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/adp-000081,
"Adelphi Limited - Glen Grant 22y, 1985, 62.1%, 64b, IB Single Malt Scotch Whisky",4300.0,,192.283674,826820,2112955,1760796,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/adp-000077,
"Adelphi Limited - Benrinnes 33y, 1984, 57.3%, 395b",6850.0,,192.283674,1317143,3365985,2804988,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/adp-000069,
"Adelphi Selection - Aultmore 18y, 2000, 55% , 480b",2460.0,,192.283674,473018,1208807,1007339,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/adp-000067,
"Adelphi Limited - Teaninich 34y, 1983, 44%, 190b",6000.0,,192.283674,1153702,2948309,2456924,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/adp-000063,
"Adelphi Limited - Mortlach 25y, 1993, 56.1%, 385b",4900.0,,192.283674,942190,2407785,2006488,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/adp-000062,
"Adelphi Limited - Miltonduff 36y, 1981, 51.8%, 138b",6500.0,,192.283674,1249844,3194001,2661668,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/adp-000061,
"Adelphi - Loyal Old Mature Private Stock, Blended Scotch Whisky, 40%, 70cl",330.0,,192.283674,63454,162158,135132,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/adp-000001,
"Hepburn's Choice (NEW) - Talisker 9y, 2011, 46%, 903b",1320.0,,192.283674,253814,648627,540522,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hepburns-choice-talisker-9y-2011-46-903b,
"Hepburn's Choice (NEW) - Caol ila 10y, 2010, 46%, 639b",1320.0,,192.283674,253814,648627,540522,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hepburns-choice-caol-ila-10y-2010-46-639b,
"Hepburn's Choice (NEW) - Miltonduff 10y, 257b",920.0,,192.283674,176901,452074,376728,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-hc00053,
"Hepburn's Choice (NEW) - Caol Ila 9y, 797b, Sherry Cask",1190.0,,192.283674,228818,584749,487291,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-hc00024,
"Hepburn's Choice (NEW) - Caol Ila 9y, 388b, Wine cask",1180.0,,192.283674,226895,579835,483196,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-hc00023,재고없음
"Hepburn's Choice (NEW) - Blair Athol 10y, 183b",920.0,,192.283674,176901,452074,376728,N,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-hc00018,재고없음
"Hepburn's Choice (NEW) - Benrinnes 9y, 351b",850.0,,192.283674,163441,417677,348064,Y,Caskells(Shopify products.json),2026-05-31,https://www.caskells.com/products/hl-hc00017,
Laphroaig 14 Year Old Willem Dafoe Limited Edition,1680.0,,192.283674,323037,825528,687940,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/laphroaig-14-year-old-willem-dafoe-limited-edition,
The Drink Malt - Braeval 23 Year Old 1997 Cask 126750,2500.0,,192.283674,480709,1228461,1023718,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/the-drink-malt-braeval-23-year-old-1997-cask-126750,
Amrut Madeira Finish Special Limited Edition,1250.0,,192.283674,240355,614232,511860,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/amrut-madeira-finish-special-limited-edition,
靜岡 Shizuoka 5 Year Old Pot Still W 100% Japanese Barley 2025 Edition,1080.0,,192.283674,207666,530695,442246,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/靜岡-shizuoka-5-year-old-pot-still-w-100-japanese-barley-2025-edition,
That Boutique-y Whisky Co. - Clynelish 25 Year Old Batch 11,3390.0,,192.283674,651842,1665795,1388163,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/that-boutique-y-whisky-co-clynelish-25-year-old-batch-11,
宮城峽 Miyagikyo 10 Year Old,1330.0,1400.0,192.283674,255737,653541,544618,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/miyagikyo-10-year-old,할인중(정가 HK$1400.0)
Malts of Scotland - Ben Nevis 29 Year Old 1996 Cask 26015,3080.0,,192.283674,592234,1513466,1261222,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/malts-of-scotland-ben-nevis-29-year-old-1996-cask-26015,재고없음
XOP - Clynelish 25 Year Old 1996 Cask DL 15942,4280.0,,192.283674,822974,2103127,1752605,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/xop-clynelish-25-year-old-1996-cask-dl-15942,
Single Malts of Scotland - Laphroaig 27 Year Old Parcel 12 Director's Special,6880.0,,192.283674,1322912,3380728,2817273,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/single-malts-of-scotland-laphroaig-27-year-old-parcel-12-directors-special,
Glendronach 14 Year Old 2011 Distillery Exclusive Cask 895,2300.0,,192.283674,442252,1130184,941820,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/glendronach-14-year-old-2011-hand-filled-cask-896,
The Loch Fyne - Ben Nevis 26 Year Old 1998 Cask 1356,3880.0,,192.283674,746061,1906574,1588812,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/the-loch-fyne-ben-nevis-26-year-old-1998-cask-1356,재고없음
Tobermory 17 Year Old Oloroso Cask Matured,1680.0,,192.283674,323037,825528,687940,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/tobermory-17-year-old-oloroso-cask-matured,
Pappy Van Winkle's Family Reserve 23 Year Old 2025 Release,35500.0,,192.283674,6826070,17444158,14536799,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/pappy-van-winkles-family-reserve-23-year-old-2025-release,재고없음
Bunnahabhain 23 Year Old 1999 Feis Ile 2024,3260.0,,192.283674,626845,1601915,1334929,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/bunnahabhain-23-year-old-1999-feis-ile-2024,재고없음
Glengoyne Teapot Dram Batch 011,1980.0,,192.283674,380722,972943,810786,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/glengoyne-teapot-dram-batch-011,재고없음
Glendronach 11 Year Old 2014 Distillery Exclusive Cask 259,1950.0,,192.283674,374953,958200,798500,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/glendronach-11-year-old-2014-distillery-exclusive-cask-259,
Mortlach 20 Year Old,2190.0,,192.283674,421101,1076132,896777,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/mortlach-20-year-old,
Nikka Limited Edition 2025 (Signed by Mr. Hiromi Ozaki),9880.0,,192.283674,1899763,4854882,4045735,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/nikka-premium-blended-whisky-limited-bottled-in-2025-signed-by-chief-blender-hiromi-ozaki,
Nagahama The Eighth Batch,790.0,,192.283674,151904,388194,323495,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/長濱-nagahama-the-eighth-batch,
CYWL - Clynelish 15 Year Old 2010 for TWS,1680.0,,192.283674,323037,825528,687940,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/cywl-clynelish-15-year-old-2010-for-tws,
Kavalan Selection Vinho Barrique for TWS Cask W120309037A,1780.0,,192.283674,342265,874665,728888,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/kavalan-selection-vinho-barrique-for-tws-cask-w120309037a,
Willett 10 Year Old Bourbon The Whisky Shop Exclusive,3280.0,,192.283674,630690,1611741,1343117,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/willett-10-year-old-bourbon-the-whisky-shop-exclusive,재고없음
Thomas H. Handy Sazerac Straight Rye Whiskey Antique Collection 2025,3280.0,,192.283674,630690,1611741,1343117,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/thomas-h-handy-sazerac-straight-rye-whiskey-antique-collection-2025,
Colonel E.H. Taylor Single Barrel Bourbon Whiskey,1490.0,,192.283674,286503,732164,610137,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/colonel-e-h-taylor-single-barrel-bourbon-whiskey,
Van Winkle Special Reserve 12 Year Old Lot B 2025 Release,5750.0,,192.283674,1105631,2825462,2354552,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/van-winkle-special-reserve-12-year-old-lot-b-2025-release,
Gordon & MacPhail - Macallan 25 Year Old 2000 Speymalt Cask 3235,4350.0,,192.283674,836434,2137524,1781270,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/gordon-macphail-macallan-25-year-old-2000-speymalt-cask-3235,재고없음
Whiskyland - Glenturret 35 Year Old 1990 Chapter Twenty Nine,3450.0,,192.283674,663379,1695278,1412732,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/whiskyland-glenturret-35-year-old-1990-chapter-twenty-nine,재고없음
Signatory - Linkwood 30 Year Old 1995 for Kirsch Cask 19,2850.0,,192.283674,548008,1400445,1167038,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/signatory-linkwood-30-year-old-1995-for-kirsch-cask-19,재고없음
Maker's Mark Cask Strength Bourbon Whiskey,680.0,,192.283674,130753,334142,278452,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/makers-mark-cask-strength-bourbon-whiskey,
Maltbarn - Balblair 18 Year Old 2008 Planets,1090.0,,192.283674,209589,535609,446341,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/maltbarn-balblair-17-year-old-2008-planets,재고없음
Maltbarn - Ardmore 22 Year Old 2003 Fractals,1500.0,,192.283674,288426,737078,614232,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/maltbarn-ardmore-22-year-old-2003-fractals,재고없음
Maltbarn - Benriach 31 Year Old 1995 Planets,2480.0,,192.283674,476864,1218635,1015530,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/maltbarn-benriach-31-year-old-1995-planets,재고없음
Maltbarn - Tullibardine 9 Year Old 2016 Planets,590.0,,192.283674,113447,289916,241597,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/maltbarn-tullibardine-9-year-old-2016-planets,재고없음
Maltbarn - Ben Nevis 29 Year Old 1996 Fractals,3280.0,,192.283674,630690,1611741,1343117,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/maltbarn-ben-nevis-29-year-old-1996-fractals,재고없음
Maltbarn - Linkwood 11 Year Old 2015 Planets,720.0,,192.283674,138444,353796,294830,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/maltbarn-linkwood-11-year-old-2015-planets,재고없음
Maltbarn - Dalmunach 9 Year Old 2016 Planets,620.0,,192.283674,119216,304659,253882,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/maltbarn-dalmunach-9-year-old-2016-planets,재고없음
Maltbarn - Tullibardine 32 Year Old 1993 Fractals,2080.0,,192.283674,399950,1022080,851734,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/maltbarn-tullibardine-32-year-old-1993-fractals,
Maltbarn - Balmenach 24 Year Old 2002 Planets,1480.0,,192.283674,284580,727250,606042,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/maltbarn-balmenach-24-year-old-2002-planets,
Maltbarn - Ledaig 17 Year Old 2009 Fractals,1160.0,,192.283674,223049,570006,475005,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/maltbarn-ledaig-17-year-old-2009-fractals,재고없음
Maltbarn - Staoisha (Bunnahabhain) 12 Year Old 2013 Fractals,730.0,,192.283674,140367,358711,298926,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/maltbarn-staoisha-bunnahabhain-12-year-old-2013-fractals,재고없음
Maltbarn - Teaninich 17 Year Old 2008 Fractals,860.0,,192.283674,165364,422591,352159,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/maltbarn-teaninich-17-year-old-2008-fractals,재고없음
The Whisky Agency - Jura 17 Year Old 2009 Joint Bottling with Sansibar,1280.0,,192.283674,246123,628972,524144,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/the-whisky-agency-jura-17-year-old-2009-joint-bottling-with-sansibar,
C. Dully - Islay (Laphroaig) 27 Year Old Vatting No. 133159C,2950.0,,192.283674,567237,1449585,1207988,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/c-dully-islay-laphroaig-27-year-old-vatting-no-133159c,
The Whisky Agency - Strathmill 37 Year Old 1988 Joint Bottling with Sansibar,2880.0,,192.283674,553777,1415188,1179323,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/the-whisky-agency-strathmill-37-year-old-1988-joint-bottling-with-sansibar,재고없음
The Whisky Agency - Ben Nevis 30 Year Old 1996 Joint Bottling with Sansibar,2980.0,,192.283674,573005,1464326,1220271,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/the-whisky-agency-ben-nevis-30-year-old-1996-joint-bottling-with-sansibar,
The Whisky Agency - Secret Orkney (Highland Park) 25 Year Old 2000 Joint Bottling with Sansibar,1950.0,,192.283674,374953,958200,798500,N,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/the-whisky-agency-secret-orkney-highland-park-25-year-old-2000-joint-bottling-with-sansibar,재고없음
宮城峽 Miyagikyo 10 Year Old with Gift Box,1400.0,,192.283674,269197,687938,573282,Y,TheRareMalt(Shopify products.json),2026-05-31,https://www.theraremalt.com/products/宮城峽-miyagikyo-10-year-old-with-gift-box,
